x,y,z,xh,yh,zh,f_xyz,image_name
2017.3,14.1,1177.9,-0.9,-5.7,-0.0,"[12199,0,0,0,0,370962]",pos705-0-buildingData-5
2019.3,14.1,1171.3,3.9,-16.2,-0.0,"[14283,0,0,3,0,368875]",pos705-1-buildingData-5
2016.3,19.1,1170.8,3.2,179.8,0.0,"[249289,0,0,0,0,133872]",pos705-0-buildingData-10
2020.5,19.1,1174.5,-2.6,-10.7,0.0,"[130282,0,0,0,0,252879]",pos705-1-buildingData-10
2020.6,24.1,1173.2,2.1,81.5,0.0,"[234040,0,0,0,10574,138547]",pos705-0-buildingData-15
2018.9,24.1,1173.8,-0.7,-170.3,-0.0,"[341795,0,0,0,0,41366]",pos705-1-buildingData-15
2022.3,34.1,1172.7,-4.3,-15.2,0.0,"[282960,0,0,0,0,100201]",pos705-0-buildingData-25
2021.9,34.1,1176.9,-4.1,-160.4,0.0,"[383161,0,0,0,0,0]",pos705-1-buildingData-25
2023.5,54.1,1176.7,-3.5,73.9,-0.0,"[253733,0,0,0,11326,118102]",pos705-0-buildingData-45
2024.0,54.1,1170.8,-2.2,-134.7,-0.0,"[319446,0,0,0,0,63715]",pos705-1-buildingData-45
2022.2,79.1,1178.0,-3.5,14.7,-0.0,"[289100,0,0,0,0,94061]",pos705-0-buildingData-70
2015.8,79.1,1177.8,2.4,-24.8,0.0,"[159812,0,0,1,0,223348]",pos705-1-buildingData-70
2018.3,129.1,1169.6,-0.4,167.1,0.0,"[143809,0,0,1,0,239351]",pos705-0-buildingData-120
2020.9,129.1,1178.9,-2.9,-118.9,0.0,"[89679,0,0,0,0,293482]",pos705-1-buildingData-120
2015.4,179.1,1175.3,3.8,25.3,0.0,"[91659,0,0,0,0,291502]",pos705-0-buildingData-170
2020.6,179.1,1177.5,3.2,53.8,-0.0,"[106815,0,0,0,0,276346]",pos705-1-buildingData-170
2021.7,229.1,1176.8,-0.6,-69.4,0.0,"[0,0,0,0,0,383161]",pos705-0-buildingData-220
2015.4,229.1,1175.4,-0.2,83.4,0.0,"[111756,0,0,0,11299,260106]",pos705-1-buildingData-220
2014.2,279.1,1175.0,1.7,165.1,0.0,"[13853,0,0,0,0,369308]",pos705-0-buildingData-270
2023.3,279.1,1173.7,-0.5,155.0,0.0,"[43051,0,0,0,0,340110]",pos705-1-buildingData-270
