x,y,z,xh,yh,zh,f_xyz,image_name
1661.3,27.7,988.7,3.8,130.5,0.0,"[316958,0,0,0,0,66203]",pos1718-0-buildingData-5
1660.0,27.7,989.6,-3.3,119.9,-0.0,"[191115,0,0,0,0,192046]",pos1718-1-buildingData-5
1659.8,32.7,990.8,4.9,134.2,0.0,"[383161,0,0,0,0,0]",pos1718-0-buildingData-10
1661.6,32.7,985.4,-0.4,55.1,-0.0,"[144744,0,0,0,0,238417]",pos1718-1-buildingData-10
1655.9,37.7,985.4,1.5,35.1,0.0,"[290652,0,0,0,0,92509]",pos1718-0-buildingData-15
1658.6,37.7,990.1,2.2,-33.6,-0.0,"[383161,0,0,0,0,0]",pos1718-1-buildingData-15
1660.6,47.7,991.1,4.9,-132.0,-0.0,"[166977,0,0,0,0,216184]",pos1718-0-buildingData-25
1653.5,47.7,990.2,-4.3,29.3,0.0,"[339044,0,0,0,0,44117]",pos1718-1-buildingData-25
1661.3,67.7,987.5,-2.4,15.7,-0.0,"[363793,0,0,0,0,19368]",pos1718-0-buildingData-45
1662.7,67.7,991.7,3.9,72.5,-0.0,"[201532,0,0,0,0,181629]",pos1718-1-buildingData-45
1658.0,92.7,986.4,-3.3,-122.6,0.0,"[232919,0,0,0,0,150242]",pos1718-0-buildingData-70
1653.3,92.7,983.9,4.8,-76.7,0.0,"[383161,0,0,0,0,0]",pos1718-1-buildingData-70
1653.5,142.7,983.3,-4.0,-103.6,-0.0,"[156109,0,0,0,0,227052]",pos1718-0-buildingData-120
1662.2,142.7,989.3,2.3,3.9,0.0,"[94619,0,0,0,0,288542]",pos1718-1-buildingData-120
1653.9,192.7,983.7,-2.8,79.5,-0.0,"[134686,0,0,0,0,248475]",pos1718-0-buildingData-170
1656.9,192.7,989.2,2.6,-151.4,0.0,"[93016,0,0,0,0,290145]",pos1718-1-buildingData-170
1654.8,242.7,989.3,-1.8,170.3,0.0,"[95706,0,0,0,0,287455]",pos1718-0-buildingData-220
1656.0,242.7,992.8,0.4,153.7,-0.0,"[74504,0,0,0,351,308306]",pos1718-1-buildingData-220
1659.5,292.7,985.6,-0.4,-5.8,-0.0,"[106,0,0,0,0,383055]",pos1718-0-buildingData-270
1660.7,292.7,990.6,-2.2,-25.0,-0.0,"[8613,0,0,0,0,374548]",pos1718-1-buildingData-270
