x,y,z,xh,yh,zh,f_xyz,image_name
2735.3,10.0,940.2,3.2,130.0,-0.0,"[64885,0,0,0,0,318276]",pos881-0-buildingData-5
2738.7,10.0,934.7,-3.5,-65.0,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-5
2742.4,10.0,936.5,2.1,-120.3,0.0,"[0,0,0,0,0,383161]",pos881-0-buildingData-10
2735.9,10.0,940.1,0.1,13.9,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-10
2735.7,10.0,934.1,-1.2,63.8,0.0,"[56850,0,0,0,0,326311]",pos881-0-buildingData-15
2741.9,10.0,936.9,4.6,-35.2,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-15
2735.4,13.7,940.2,3.7,178.2,-0.0,"[6291,0,0,0,0,376870]",pos881-0-buildingData-25
2736.2,13.7,935.1,4.8,-49.8,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-25
2739.1,33.7,938.6,3.5,107.7,0.0,"[100443,0,0,0,1124,281594]",pos881-0-buildingData-45
2736.6,33.7,938.2,-1.8,-131.5,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-45
2737.9,58.7,934.2,-4.2,174.9,0.0,"[6023,0,0,0,0,377138]",pos881-0-buildingData-70
2738.9,58.7,933.7,3.3,-127.9,-0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-70
2734.7,108.7,937.6,2.1,176.3,0.0,"[8547,0,0,0,0,374614]",pos881-0-buildingData-120
2742.7,108.7,937.5,-2.0,117.2,0.0,"[138708,0,0,0,0,244453]",pos881-1-buildingData-120
2737.4,158.7,936.5,3.6,-54.4,0.0,"[0,0,0,0,0,383161]",pos881-0-buildingData-170
2738.2,158.7,935.0,-1.0,-54.4,0.0,"[0,0,0,0,0,383161]",pos881-1-buildingData-170
2738.0,208.7,941.9,2.4,5.5,0.0,"[0,0,0,0,0,383161]",pos881-0-buildingData-220
2739.6,208.7,938.4,2.9,108.1,0.0,"[122044,0,0,0,2339,258778]",pos881-1-buildingData-220
2735.9,258.7,939.7,1.0,11.5,-0.0,"[0,0,0,0,0,383161]",pos881-0-buildingData-270
2742.4,258.7,941.2,-1.1,123.3,0.0,"[134693,0,0,0,0,248468]",pos881-1-buildingData-270
