x,y,z,xh,yh,zh,f_xyz,image_name
2213.7,10.0,979.4,-4.3,120.9,-0.0,"[349387,0,0,0,0,33774]",pos805-0-buildingData-5
2207.6,10.0,975.5,1.3,-34.3,-0.0,"[170800,0,0,0,0,212361]",pos805-1-buildingData-5
2215.9,13.9,981.8,1.4,25.5,-0.0,"[230865,0,0,0,0,152296]",pos805-0-buildingData-10
2215.4,13.9,978.9,-3.7,-125.3,0.0,"[374863,0,0,0,0,8298]",pos805-1-buildingData-10
2209.2,18.9,975.3,3.9,51.0,-0.0,"[281582,0,0,0,0,101579]",pos805-0-buildingData-15
2211.9,18.9,976.6,4.6,34.7,0.0,"[291747,0,0,0,0,91414]",pos805-1-buildingData-15
2212.4,28.9,974.6,0.5,-150.2,0.0,"[328946,0,0,4,0,54211]",pos805-0-buildingData-25
2209.6,28.9,978.5,-4.3,-97.7,0.0,"[383161,0,0,0,0,0]",pos805-1-buildingData-25
2206.9,48.9,975.3,4.4,166.5,-0.0,"[284235,0,0,0,0,98926]",pos805-0-buildingData-45
2215.0,48.9,977.0,-3.2,-126.9,-0.0,"[383150,0,0,0,0,11]",pos805-1-buildingData-45
2216.2,73.9,972.8,4.9,-86.2,0.0,"[79981,0,0,0,0,303180]",pos805-0-buildingData-70
2210.4,73.9,978.3,-3.6,157.7,0.0,"[262862,0,0,0,0,120299]",pos805-1-buildingData-70
2215.7,123.9,977.5,-3.9,-75.7,0.0,"[0,0,0,0,0,383161]",pos805-0-buildingData-120
2212.7,123.9,979.2,-4.2,3.9,-0.0,"[120401,0,0,0,0,262760]",pos805-1-buildingData-120
2208.4,173.9,979.4,-2.8,-51.3,0.0,"[0,0,0,0,0,383161]",pos805-0-buildingData-170
2210.7,173.9,979.1,-4.8,-161.5,-0.0,"[79536,0,0,0,0,303625]",pos805-1-buildingData-170
2215.1,223.9,976.5,4.7,149.9,0.0,"[52189,0,0,0,0,330972]",pos805-0-buildingData-220
2210.8,223.9,974.6,-1.9,68.1,0.0,"[133508,0,0,0,0,249653]",pos805-1-buildingData-220
2214.4,273.9,979.4,3.9,-105.3,0.0,"[0,0,0,0,0,383161]",pos805-0-buildingData-270
2215.1,273.9,977.8,-4.4,-37.6,-0.0,"[0,0,0,0,0,383161]",pos805-1-buildingData-270
