x,y,z,xh,yh,zh,f_xyz,image_name
398.1,36.7,1237.9,0.1,-82.6,-0.0,"[0,0,0,0,0,383161]",pos1466-0-buildingData-5
396.0,36.7,1234.4,-0.5,176.4,0.0,"[0,0,0,0,0,383161]",pos1466-1-buildingData-5
397.0,41.7,1234.4,-4.2,-88.9,-0.0,"[0,0,0,0,0,383161]",pos1466-0-buildingData-10
399.5,41.7,1232.6,4.2,-141.8,-0.0,"[0,0,0,0,0,383161]",pos1466-1-buildingData-10
403.0,46.7,1234.8,-2.3,149.5,0.0,"[0,0,0,0,0,383161]",pos1466-0-buildingData-15
397.8,46.7,1233.0,-4.7,-23.3,0.0,"[0,0,0,0,0,383161]",pos1466-1-buildingData-15
398.9,56.7,1237.3,-2.3,-67.6,0.0,"[66770,0,0,0,1611,314780]",pos1466-0-buildingData-25
397.2,56.7,1235.2,3.4,-134.6,0.0,"[68934,0,0,0,0,314227]",pos1466-1-buildingData-25
404.8,76.7,1234.3,-1.9,98.8,-0.0,"[2172,0,0,0,0,380989]",pos1466-0-buildingData-45
395.7,76.7,1241.7,2.5,-133.1,0.0,"[84695,0,0,1,0,298465]",pos1466-1-buildingData-45
399.3,101.7,1235.9,2.7,3.5,0.0,"[23489,0,0,0,0,359672]",pos1466-0-buildingData-70
400.9,101.7,1241.3,-1.4,-80.2,0.0,"[205106,0,0,0,1912,176143]",pos1466-1-buildingData-70
396.0,151.7,1232.4,-4.3,52.9,0.0,"[3050,0,0,0,0,380111]",pos1466-0-buildingData-120
395.5,151.7,1236.3,1.5,-93.5,0.0,"[159676,0,0,0,2166,221319]",pos1466-1-buildingData-120
404.6,201.7,1241.3,-0.0,-28.1,0.0,"[1847,0,0,0,0,381314]",pos1466-0-buildingData-170
395.9,201.7,1233.5,4.8,86.7,0.0,"[0,0,0,0,0,383161]",pos1466-1-buildingData-170
399.4,251.7,1234.4,-2.7,30.0,-0.0,"[47705,0,0,0,0,335456]",pos1466-0-buildingData-220
404.7,251.7,1235.9,-1.7,-6.1,0.0,"[16205,0,0,0,0,366956]",pos1466-1-buildingData-220
401.1,301.7,1238.6,2.3,-83.2,0.0,"[92750,0,0,0,2894,287517]",pos1466-0-buildingData-270
397.5,301.7,1232.2,2.7,-164.4,0.0,"[1036,0,0,0,0,382125]",pos1466-1-buildingData-270
