x,y,z,xh,yh,zh,f_xyz,image_name
449.0,58.1,171.1,2.1,125.1,0.0,"[143668,0,0,0,0,239493]",pos1038-0-buildingData-20
449.0,58.1,171.1,-2.1,-116.2,-0.0,"[27522,0,0,0,6707,348932]",pos1038-1-buildingData-20
449.0,98.1,171.1,-0.5,43.8,0.0,"[57468,0,0,0,0,325693]",pos1038-0-buildingData-60
449.0,98.1,171.1,2.4,-57.3,0.0,"[0,0,0,0,0,383161]",pos1038-1-buildingData-60
449.0,138.1,171.1,-4.1,141.6,0.0,"[83158,0,0,3,136,299864]",pos1038-0-buildingData-100
449.0,138.1,171.1,-4.9,150.7,0.0,"[44045,0,0,1,0,339115]",pos1038-1-buildingData-100
449.0,178.1,171.1,-1.9,-50.4,-0.0,"[0,0,0,0,0,383161]",pos1038-0-buildingData-140
449.0,178.1,171.1,3.3,46.4,0.0,"[0,0,0,0,0,383161]",pos1038-1-buildingData-140
449.0,238.1,171.1,-4.5,-80.7,0.0,"[4716,0,0,0,1427,377018]",pos1038-0-buildingData-200
449.0,238.1,171.1,-1.9,-53.0,0.0,"[0,0,0,0,0,383161]",pos1038-1-buildingData-200
