x,y,z,xh,yh,zh,f_xyz,image_name
443.5,47.5,1481.1,-3.0,48.7,0.0,"[0,0,0,0,0,383161]",pos1552-0-buildingData-20
443.5,47.5,1481.1,2.8,-45.8,0.0,"[55188,0,0,0,2193,325780]",pos1552-1-buildingData-20
443.5,87.5,1481.1,4.2,61.9,-0.0,"[1579,0,0,0,0,381582]",pos1552-0-buildingData-60
443.5,87.5,1481.1,4.5,-42.9,0.0,"[129532,0,0,0,4893,248736]",pos1552-1-buildingData-60
443.5,127.5,1481.1,-4.0,6.5,0.0,"[19351,0,0,0,146,363664]",pos1552-0-buildingData-100
443.5,127.5,1481.1,2.1,-118.5,0.0,"[126532,0,0,0,1810,254819]",pos1552-1-buildingData-100
443.5,167.5,1481.1,-4.0,-144.4,0.0,"[83853,0,0,0,5619,293689]",pos1552-0-buildingData-140
443.5,167.5,1481.1,-3.7,-174.5,0.0,"[8090,0,0,0,0,375071]",pos1552-1-buildingData-140
443.5,227.5,1481.1,-3.1,-93.7,0.0,"[156517,0,0,0,16965,209679]",pos1552-0-buildingData-200
443.5,227.5,1481.1,0.3,-100.9,0.0,"[111349,0,0,0,13577,258235]",pos1552-1-buildingData-200
