x,y,z,xh,yh,zh,f_xyz,image_name
261.8,50.8,919.0,-3.6,-126.9,-0.0,"[16781,0,0,0,0,366380]",pos446-0-buildingData-20
261.8,50.8,919.0,0.2,171.2,0.0,"[0,0,0,0,0,383161]",pos446-1-buildingData-20
261.8,90.8,919.0,-4.9,-61.2,0.0,"[10681,0,0,0,5735,366745]",pos446-0-buildingData-60
261.8,90.8,919.0,1.5,-138.5,-0.0,"[62354,0,0,0,716,320091]",pos446-1-buildingData-60
261.8,130.8,919.0,3.7,-114.4,-0.0,"[108450,0,0,0,3102,271609]",pos446-0-buildingData-100
261.8,130.8,919.0,-2.4,109.7,-0.0,"[0,0,0,0,0,383161]",pos446-1-buildingData-100
261.8,170.8,919.0,1.7,-124.4,0.0,"[132889,0,0,0,2867,247405]",pos446-0-buildingData-140
261.8,170.8,919.0,-1.0,90.3,-0.0,"[0,0,0,0,0,383161]",pos446-1-buildingData-140
261.8,230.8,919.0,1.6,-103.3,-0.0,"[115362,0,0,0,11963,255836]",pos446-0-buildingData-200
261.8,230.8,919.0,1.1,174.1,0.0,"[940,0,0,0,0,382221]",pos446-1-buildingData-200
