x,y,z,xh,yh,zh,f_xyz,image_name
2654.4,10.0,880.0,5.0,63.5,0.0,"[60717,0,0,1,6949,315494]",pos864-0-buildingData-20
2654.4,10.0,880.0,-3.5,138.0,0.0,"[74801,0,0,0,1104,307256]",pos864-1-buildingData-20
2654.4,48.7,880.0,-1.1,179.4,-0.0,"[5048,0,0,0,574,377539]",pos864-0-buildingData-60
2654.4,48.7,880.0,-4.6,143.5,0.0,"[77803,0,0,0,1950,303408]",pos864-1-buildingData-60
2654.4,88.7,880.0,-1.5,177.0,-0.0,"[5614,0,0,0,1001,376546]",pos864-0-buildingData-100
2654.4,88.7,880.0,3.8,-155.2,0.0,"[5760,0,0,0,1145,376256]",pos864-1-buildingData-100
2654.4,128.7,880.0,4.8,-12.4,-0.0,"[0,0,0,0,0,383161]",pos864-0-buildingData-140
2654.4,128.7,880.0,-4.4,-154.6,-0.0,"[6571,0,0,0,1518,375072]",pos864-1-buildingData-140
2654.4,188.7,880.0,-2.4,142.8,-0.0,"[105178,0,0,0,8854,269129]",pos864-0-buildingData-200
2654.4,188.7,880.0,-0.5,124.2,-0.0,"[142071,0,0,0,9870,231220]",pos864-1-buildingData-200
