x,y,z,xh,yh,zh,f_xyz,image_name
487.4,39.9,1505.9,4.8,-65.9,0.0,"[112098,0,0,0,0,271063]",pos1506-0-buildingData-20
487.4,39.9,1505.9,-3.5,128.9,-0.0,"[0,0,0,0,0,383161]",pos1506-1-buildingData-20
487.4,79.9,1505.9,-3.1,85.1,0.0,"[512,0,0,0,0,382649]",pos1506-0-buildingData-60
487.4,79.9,1505.9,0.2,90.0,-0.0,"[515,0,0,0,0,382646]",pos1506-1-buildingData-60
487.4,119.9,1505.9,3.3,118.5,0.0,"[0,0,0,0,0,383161]",pos1506-0-buildingData-100
487.4,119.9,1505.9,1.6,-124.9,-0.0,"[144614,0,0,0,689,237858]",pos1506-1-buildingData-100
487.4,159.9,1505.9,4.3,-123.2,0.0,"[66930,0,0,0,2011,314220]",pos1506-0-buildingData-140
487.4,159.9,1505.9,-3.5,-109.0,0.0,"[155877,0,0,0,9178,218106]",pos1506-1-buildingData-140
487.4,219.9,1505.9,-1.1,-72.5,-0.0,"[143129,0,0,0,18040,221992]",pos1506-0-buildingData-200
487.4,219.9,1505.9,4.8,-154.4,0.0,"[1636,0,0,0,0,381525]",pos1506-1-buildingData-200
