x,y,z,xh,yh,zh,f_xyz,image_name
502.6,49.0,568.5,-3.7,-62.9,-0.0,"[3814,0,0,0,2403,376944]",pos48-0-buildingData-20
502.6,49.0,568.5,3.7,-115.7,-0.0,"[20417,0,0,0,24383,338361]",pos48-1-buildingData-20
502.6,89.0,568.5,0.5,-117.0,0.0,"[33118,0,0,0,32926,317117]",pos48-0-buildingData-60
502.6,89.0,568.5,3.0,-129.9,0.0,"[38580,0,0,0,24390,320191]",pos48-1-buildingData-60
502.6,129.0,568.5,-1.3,-78.1,0.0,"[23107,0,0,0,17044,343010]",pos48-0-buildingData-100
502.6,129.0,568.5,-2.8,-68.3,0.0,"[13264,0,0,0,6460,363437]",pos48-1-buildingData-100
502.6,169.0,568.5,2.4,148.5,0.0,"[824,0,0,0,329,382008]",pos48-0-buildingData-140
502.6,169.0,568.5,2.2,-73.0,0.0,"[23432,0,0,0,13980,345749]",pos48-1-buildingData-140
502.6,229.0,568.5,-4.6,22.9,-0.0,"[73006,0,0,0,2201,307954]",pos48-0-buildingData-200
502.6,229.0,568.5,-3.6,-144.2,-0.0,"[94026,0,0,0,48643,240492]",pos48-1-buildingData-200
