x,y,z,xh,yh,zh,f_xyz,image_name
1978.3,38.3,1717.9,-1.8,-136.4,0.0,"[83055,0,0,0,54845,245261]",pos2072-0-buildingData-20
1978.3,38.3,1717.9,1.1,-161.5,0.0,"[127775,0,0,0,123473,131913]",pos2072-1-buildingData-20
1978.3,78.3,1717.9,-3.5,139.7,0.0,"[34910,0,0,0,227844,120407]",pos2072-0-buildingData-60
1978.3,78.3,1717.9,-3.1,125.4,-0.0,"[78044,0,0,0,237783,67334]",pos2072-1-buildingData-60
1978.3,118.3,1717.9,4.5,75.5,-0.0,"[63081,0,0,0,64638,255442]",pos2072-0-buildingData-100
1978.3,118.3,1717.9,-0.0,-83.6,-0.0,"[38781,0,0,0,9213,335167]",pos2072-1-buildingData-100
1978.3,158.3,1717.9,-1.3,113.8,-0.0,"[11684,0,0,0,88603,282874]",pos2072-0-buildingData-140
1978.3,158.3,1717.9,-2.5,151.8,0.0,"[35712,0,0,0,0,347449]",pos2072-1-buildingData-140
1978.3,218.3,1717.9,3.2,-74.3,0.0,"[2972,0,0,0,1119,379070]",pos2072-0-buildingData-200
1978.3,218.3,1717.9,4.7,-22.3,-0.0,"[22420,0,0,0,8827,351914]",pos2072-1-buildingData-200
