x,y,z,xh,yh,zh,f_xyz,image_name
2484.4,22.6,514.6,-1.3,-28.4,0.0,"[0,0,0,0,0,383161]",pos619-0-buildingData-20
2484.4,22.6,514.6,-3.7,-172.9,0.0,"[244747,0,0,0,186,138228]",pos619-1-buildingData-20
2484.4,62.6,514.6,-2.1,96.2,0.0,"[223760,0,0,0,9432,149969]",pos619-0-buildingData-60
2484.4,62.6,514.6,1.9,109.5,0.0,"[204191,0,0,0,20634,158336]",pos619-1-buildingData-60
2484.4,102.6,514.6,-4.5,106.9,0.0,"[220129,0,0,0,35494,127538]",pos619-0-buildingData-100
2484.4,102.6,514.6,2.6,-142.5,0.0,"[2066,0,0,0,319,380776]",pos619-1-buildingData-100
2484.4,142.6,514.6,-3.1,80.2,-0.0,"[111234,0,0,0,16907,255020]",pos619-0-buildingData-140
2484.4,142.6,514.6,-5.0,75.0,0.0,"[92771,0,0,0,17969,272421]",pos619-1-buildingData-140
2484.4,202.6,514.6,4.7,6.3,-0.0,"[0,0,0,0,0,383161]",pos619-0-buildingData-200
2484.4,202.6,514.6,3.9,-141.0,0.0,"[1563,0,0,0,471,381127]",pos619-1-buildingData-200
