x,y,z,xh,yh,zh,f_xyz,image_name
301.35232854101565,257.67102813720686,672.4882036621094,179.16122704096412,-15.72377820112838,179.7726775255384,"[54951,0,1526,1186,10163,32419,418155,0]",pos495-0-visibility-220
2992.731007080078,172.66645288467373,1554.2780705078126,-34.83286193589607,85.07591453650087,34.73360079826008,"[162260,35554,8168,2702,23673,41694,244328,21]",pos1082-1-visibility-170
1664.6660950927735,233.52394008636432,1916.6619213867189,-18.814150432585404,63.95940692308682,17.02020255380776,"[238015,99,6354,3641,7339,35216,227656,80]",pos2053-1-visibility-220
243.75851750585937,157.8653411865233,687.0792986328125,-104.66585239245497,-77.73826305811988,-104.99297267805402,"[101655,131999,8128,7616,26256,134689,108007,50]",pos471-2-visibility-120
1367.398490966797,194.5015792846679,296.5303024902344,-161.52244540242538,55.246157042037325,164.64779760129557,"[13225,185533,3340,4797,10015,113124,188351,15]",pos147-2-visibility-170
360.6743195078125,55.89028167724594,695.9508043701172,162.72488692325211,-11.037534197060545,176.59266338267415,"[24549,0,0,0,0,2214,491637,0]",pos466-0-visibility-20
307.98043798828127,99.81134033203097,1338.3413972167968,103.2678898354471,-48.01550396270496,107.6001024957109,"[0,0,0,0,0,0,518400,0]",pos1366-0-visibility-70
2267.3803862304685,227.0190329551693,1679.8712028808593,-3.4091999521757206,58.27961779535016,2.900893694098352,"[195346,1425,6360,2976,1567,20484,290180,62]",pos1608-4-visibility-220
2427.210186523437,122.48381400108306,1429.086177734375,6.18677241482731,66.996396021032,-5.698177756306095,"[221304,97,2170,918,142,8253,285509,7]",pos759-3-visibility-120
2436.6020900878907,72.46843409538256,553.4627954101563,166.65925477558795,66.36712164700883,-167.7428125084054,"[249324,0,0,12,12,1290,267760,2]",pos682-0-visibility-70
63.97444128417969,45.472549438476285,1247.083294799805,16.165545526020924,-50.320655829462616,12.576524971825611,"[245,0,0,1,15516,151754,350884,0]",pos1414-3-visibility-20
2497.857314941406,209.3812599182125,1814.1660026855468,-2.382577950210337,58.44427118973385,2.0305903278402084,"[198862,206,6453,1863,1477,20443,289003,93]",pos1675-4-visibility-220
1883.3290908203128,33.01422977447479,1381.098220605469,6.711715003074102,59.67659419098556,-5.800231551142652,"[310653,0,3718,1322,0,117555,85094,58]",pos1748-4-visibility-20
321.2923309824219,152.02536010742165,1072.0208879882812,-8.471224211489751,12.164580218002293,1.7975925820449723,"[86097,0,5865,2068,32312,191522,200536,0]",pos504-5-visibility-120
2417.720498291016,122.9064269065856,422.7297479248047,171.36349992814772,63.25915724039452,-172.27536066733006,"[211739,0,55,91,183,1042,305288,2]",pos625-0-visibility-120
2059.0022365722657,125.2433681488036,427.8260385131836,31.232337443272108,88.55058669276221,-31.22420903529403,"[200592,1552,153,284,454,14529,300803,33]",pos642-4-visibility-120
2169.4757930908204,23.023195981979164,928.5489160156252,8.477077727466064,81.41278152946337,-8.383405288607594,"[513724,0,0,0,0,2393,2283,0]",pos550-2-visibility-20
2300.424996582032,73.58569502830497,415.2196084594727,-39.88857431494176,89.01005564959935,39.88436603118811,"[183246,0,9293,7636,25587,15704,276847,87]",pos594-5-visibility-70
2082.460931030273,24.29791212081897,532.4399072265626,163.92228847458637,60.92233263358714,-165.86199984903624,"[518400,0,0,0,0,0,0,0]",pos562-0-visibility-20
11.322473766540528,300.461959838867,669.5145021850586,-28.03893318004198,-26.656045912125503,-13.43796060109075,"[226589,357,10564,3991,22035,77516,177332,16]",pos336-4-visibility-270
649.2607013916015,249.17215919494603,1142.6913886718748,-14.765258965690238,31.41240766567225,7.821624743829027,"[68305,20208,3000,6161,31687,176027,212988,24]",pos1312-5-visibility-220
2354.027694580078,259.3690595626827,1871.4833854980468,-2.936213422287823,54.435930210875,2.389216067720937,"[183739,1765,3629,1305,1283,21507,305139,33]",pos1656-3-visibility-270
2693.038303833008,258.68935012817354,1239.4524021728516,-123.57994345949314,83.48381062808278,123.7512703528522,"[251920,0,514,602,357,14204,250772,31]",pos1114-1-visibility-270
