x,y,z,xh,yh,zh,f_xyz,image_name
756.8,30.7,985.5,-2.9,13.8,-0.0,"[7262,0,0,20672,241668,106851,6708,0]",pos1218-0-visibility-5
751.9,30.7,980.3,3.3,-164.6,-0.0,"[14842,0,53203,28341,31551,190640,58516,6068]",pos1218-1-visibility-5
756.8,35.7,989.2,-4.4,165.2,0.0,"[0,0,0,0,0,383161,0,0]",pos1218-0-visibility-10
758.3,35.7,989.2,-4.2,-141.0,0.0,"[23718,0,48609,25348,73128,186788,23736,1834]",pos1218-1-visibility-10
752.0,40.7,986.9,0.8,-65.1,-0.0,"[1043,0,0,0,0,369084,13034,0]",pos1218-0-visibility-15
751.7,40.7,983.7,1.0,-178.0,0.0,"[11918,0,0,0,0,293040,78203,0]",pos1218-1-visibility-15
759.5,50.7,986.6,2.7,-17.4,-0.0,"[0,0,0,0,0,189250,193911,0]",pos1218-0-visibility-25
759.2,50.7,988.0,1.3,56.7,0.0,"[12815,0,4094,2514,7686,175497,180369,186]",pos1218-1-visibility-25
758.2,70.7,985.9,-2.0,-90.4,0.0,"[171732,0,7061,4075,1666,102573,96020,34]",pos1218-0-visibility-45
750.9,70.7,989.4,4.1,5.6,0.0,"[1461,95870,41,693,1771,33582,249743,0]",pos1218-1-visibility-45
752.1,95.7,986.0,0.3,-9.3,0.0,"[0,142891,0,604,1213,4778,233675,0]",pos1218-0-visibility-70
758.4,95.7,987.7,1.6,-38.4,0.0,"[34294,66334,42,2884,5071,46428,228108,0]",pos1218-1-visibility-70
754.9,145.7,981.5,-4.1,-63.5,0.0,"[190190,0,337,516,859,24805,166427,27]",pos1218-0-visibility-120
756.5,145.7,986.2,0.5,65.6,0.0,"[19220,0,901,1656,8625,95084,257654,21]",pos1218-1-visibility-120
756.7,195.7,988.3,4.5,114.0,-0.0,"[75,166,0,1544,8861,3814,368701,0]",pos1218-0-visibility-170
756.7,195.7,984.1,-1.4,34.7,-0.0,"[41435,42296,752,2364,5769,45386,245146,13]",pos1218-1-visibility-170
750.6,245.7,981.9,0.2,135.2,-0.0,"[883,1885,395,3586,22450,4762,349200,0]",pos1218-0-visibility-220
756.3,245.7,981.8,2.8,-141.5,0.0,"[75128,0,26,22,40,1394,306549,2]",pos1218-1-visibility-220
759.2,295.7,981.1,2.3,24.9,-0.0,"[28035,0,2,3,0,1511,353610,0]",pos1218-0-visibility-270
754.1,295.7,986.9,2.8,0.1,-0.0,"[0,0,0,0,0,0,383161,0]",pos1218-1-visibility-270
