x,y,z,xh,yh,zh,f_xyz,image_name
2691.1,10.0,1237.8,2.2,-31.6,0.0,"[0,0,0,0,191827,2130,189204,0]",pos1114-0-visibility-5
2693.9,10.0,1234.6,1.0,-47.6,0.0,"[0,0,0,0,184563,0,198598,0]",pos1114-1-visibility-5
2689.7,10.0,1236.2,2.6,99.9,-0.0,"[76348,522,493,7,170259,19030,116494,8]",pos1114-0-visibility-10
2693.3,10.0,1242.5,-3.4,151.6,0.0,"[16553,67,523,358,230925,6712,128023,0]",pos1114-1-visibility-10
2694.9,10.0,1242.9,-3.0,93.5,0.0,"[93843,212066,693,59,7335,15199,53964,2]",pos1114-0-visibility-15
2692.9,10.0,1235.5,-3.6,178.9,0.0,"[8297,224837,0,86,2198,1006,146737,0]",pos1114-1-visibility-15
2692.2,13.7,1241.1,4.6,132.3,0.0,"[47585,111907,2244,1048,14903,19766,185660,48]",pos1114-0-visibility-25
2690.8,13.7,1238.8,-1.1,-15.4,0.0,"[0,157849,14,0,31264,2881,191153,0]",pos1114-1-visibility-25
2688.7,33.7,1237.0,1.5,42.8,0.0,"[58308,132120,2751,540,7511,9494,172388,49]",pos1114-0-visibility-45
2688.2,33.7,1235.7,-1.2,-128.1,0.0,"[3968,143102,186,120,9211,990,225573,11]",pos1114-1-visibility-45
2689.3,58.7,1235.4,1.7,104.7,0.0,"[118074,41581,5770,642,17167,32571,167343,13]",pos1114-0-visibility-70
2695.0,58.7,1241.8,0.1,147.5,-0.0,"[28754,112870,2445,1128,14203,21525,202236,0]",pos1114-1-visibility-70
2697.8,108.7,1235.7,-0.2,-6.8,-0.0,"[0,100454,596,103,3113,1714,277171,10]",pos1114-0-visibility-120
2693.8,108.7,1237.9,-4.9,-112.1,-0.0,"[0,37457,0,0,4759,0,340945,0]",pos1114-1-visibility-120
2691.5,158.7,1234.6,2.5,-106.0,0.0,"[0,0,0,0,0,0,383161,0]",pos1114-0-visibility-170
2689.9,158.7,1243.0,-3.9,-45.2,0.0,"[0,20570,0,0,17,0,362574,0]",pos1114-1-visibility-170
2691.8,208.7,1240.9,-0.3,-142.3,-0.0,"[4702,138,115,383,1891,1747,374174,11]",pos1114-0-visibility-220
2693.1,208.7,1238.0,-0.1,75.1,0.0,"[144249,531,1720,1097,454,9021,226070,19]",pos1114-1-visibility-220
2691.5,258.7,1235.3,3.3,-1.7,0.0,"[0,0,0,0,0,0,383161,0]",pos1114-0-visibility-270
2696.1,258.7,1241.4,-1.3,-142.7,0.0,"[1470,447,0,0,0,195,381049,0]",pos1114-1-visibility-270
