x,y,z,xh,yh,zh,f_xyz,image_name
2790.0,10.0,1375.2,2.6,-127.5,0.0,"[4329,0,0,0,191388,1934,185484,26]",pos1138-0-visibility-5
2790.3,10.0,1372.4,3.9,88.6,-0.0,"[58986,0,187,0,165843,17745,140379,21]",pos1138-1-visibility-5
2794.2,10.0,1375.0,-4.7,80.6,-0.0,"[72408,0,215,29,246632,12936,50930,11]",pos1138-0-visibility-10
2793.3,10.0,1367.6,1.4,-9.5,-0.0,"[0,619,0,0,176390,1406,204746,0]",pos1138-1-visibility-10
2792.3,10.0,1370.2,2.1,118.8,0.0,"[42079,161199,3466,524,11466,18011,146416,0]",pos1138-0-visibility-15
2792.7,10.0,1370.3,-0.1,144.5,0.0,"[17364,187239,2212,153,2890,4047,169256,0]",pos1138-1-visibility-15
2788.6,13.7,1373.9,-0.3,-25.0,0.0,"[0,173292,0,0,1344,330,208195,0]",pos1138-0-visibility-25
2792.7,13.7,1373.8,0.7,-50.5,0.0,"[0,148321,0,0,325,0,234515,0]",pos1138-1-visibility-25
2796.8,33.7,1374.7,2.0,29.4,0.0,"[26242,135727,1355,381,9689,5817,203893,57]",pos1138-0-visibility-45
2787.4,33.7,1373.5,-2.6,165.6,0.0,"[9145,187656,0,220,4386,0,181754,0]",pos1138-1-visibility-45
2791.8,58.7,1374.1,-1.6,94.7,0.0,"[94074,101157,3120,1019,16684,28324,138752,31]",pos1138-0-visibility-70
2794.4,58.7,1371.7,0.3,52.8,-0.0,"[85206,115349,1882,511,4193,9727,166246,47]",pos1138-1-visibility-70
2797.0,108.7,1369.9,-3.2,-76.3,0.0,"[0,0,0,0,0,0,383161,0]",pos1138-0-visibility-120
2791.5,108.7,1370.4,-0.3,-149.2,0.0,"[31938,767,1164,2258,11281,11108,324633,12]",pos1138-1-visibility-120
2789.4,158.7,1366.9,-1.5,-53.7,0.0,"[0,0,0,0,0,0,383161,0]",pos1138-0-visibility-170
2788.8,158.7,1371.2,2.6,-174.9,0.0,"[4900,26660,0,8,297,1664,349632,0]",pos1138-1-visibility-170
2789.9,208.7,1372.9,-0.6,-168.3,0.0,"[1189,20685,0,0,0,315,360972,0]",pos1138-0-visibility-220
2795.9,208.7,1372.4,-3.9,-151.6,0.0,"[8242,6349,0,476,2368,2259,363467,0]",pos1138-1-visibility-220
2794.5,258.7,1370.0,-3.5,-69.9,-0.0,"[0,0,0,0,0,0,383161,0]",pos1138-0-visibility-270
2794.9,258.7,1370.1,1.2,123.1,0.0,"[72713,0,61,24,0,2810,307552,1]",pos1138-1-visibility-270
