x,y,z,xh,yh,zh,f_xyz,image_name
1940.4,11.0,800.6,0.9,-162.2,-0.0,"[244878,0,107376,9236,5224,7270,1301,7876]",pos331-0-visibility-5
1935.7,11.0,800.2,-2.5,-69.4,0.0,"[209142,0,130119,13240,552,14328,14532,1248]",pos331-1-visibility-5
1931.0,16.0,799.5,4.5,-32.4,0.0,"[321696,0,0,0,0,0,61465,0]",pos331-0-visibility-10
1930.9,16.0,792.9,0.1,-90.8,0.0,"[243874,0,64234,15505,3994,2292,51940,1322]",pos331-1-visibility-10
1939.6,21.0,796.2,-3.1,47.3,0.0,"[232477,0,25613,30506,4612,75096,14725,132]",pos331-0-visibility-15
1938.0,21.0,798.8,1.1,57.3,-0.0,"[268994,0,5564,6298,901,71201,30203,0]",pos331-1-visibility-15
1938.9,31.0,791.9,-0.7,93.8,0.0,"[383161,0,0,0,0,0,0,0]",pos331-0-visibility-25
1933.4,31.0,798.5,-3.5,140.5,-0.0,"[300509,0,23077,14191,3306,42078,0,0]",pos331-1-visibility-25
1938.7,51.0,793.4,-2.6,-54.1,0.0,"[233019,0,11631,5797,8238,5034,119144,298]",pos331-0-visibility-45
1934.0,51.0,792.3,1.2,-175.3,0.0,"[361871,0,884,734,108,1094,18470,0]",pos331-1-visibility-45
1934.8,76.0,796.6,0.6,-50.6,0.0,"[143426,0,7477,3908,8067,2677,217528,78]",pos331-0-visibility-70
1939.2,76.0,797.5,1.9,-55.4,0.0,"[146646,43,849,779,2598,2400,229846,0]",pos331-1-visibility-70
1938.8,126.0,798.8,4.5,-107.5,0.0,"[20021,49398,0,0,3265,102,310375,0]",pos331-0-visibility-120
1936.1,126.0,796.1,1.7,153.1,-0.0,"[156403,0,1040,219,111,3965,221400,23]",pos331-1-visibility-120
1933.3,176.0,792.1,3.3,85.4,0.0,"[102090,11180,16,291,636,11059,257888,1]",pos331-0-visibility-170
1940.2,176.0,792.6,-0.6,-49.7,0.0,"[34926,0,381,200,2174,50,345408,22]",pos331-1-visibility-170
1931.3,226.0,797.9,-4.8,175.4,0.0,"[154756,0,1124,400,169,7224,219470,18]",pos331-0-visibility-220
1933.0,226.0,792.0,4.6,1.4,-0.0,"[0,0,0,0,0,0,383161,0]",pos331-1-visibility-220
1932.5,276.0,793.4,-4.7,99.0,-0.0,"[129429,7848,281,928,4188,25256,215224,7]",pos331-0-visibility-270
1937.4,276.0,798.8,4.1,-85.8,-0.0,"[0,0,0,0,0,0,383161,0]",pos331-1-visibility-270
