x,y,z,xh,yh,zh,f_xyz,image_name
1424.1,39.3,695.6,2.9,-48.1,-0.0,"[93384,0,72102,10586,14958,176102,15425,604]",pos174-0-visibility-5
1415.7,39.3,693.5,4.3,160.8,-0.0,"[27073,0,47134,1623,13735,279185,14208,203]",pos174-1-visibility-5
1416.8,44.3,694.6,2.4,141.1,0.0,"[101340,0,6180,3946,0,242990,28645,60]",pos174-0-visibility-10
1416.8,44.3,690.8,0.2,-20.9,-0.0,"[121706,0,43769,4006,306,158549,54823,2]",pos174-1-visibility-10
1417.8,49.3,697.7,-4.8,84.9,0.0,"[363609,0,0,0,0,19552,0,0]",pos174-0-visibility-15
1421.4,49.3,696.4,-0.5,-25.6,-0.0,"[136332,0,16219,7340,663,162336,60185,86]",pos174-1-visibility-15
1417.9,59.3,698.5,1.6,-0.2,0.0,"[375182,0,0,0,0,6568,1411,0]",pos174-0-visibility-25
1420.1,59.3,691.1,-2.7,-71.0,0.0,"[353872,0,0,0,0,29289,0,0]",pos174-1-visibility-25
1424.9,79.3,696.7,2.5,132.1,0.0,"[299670,0,2533,145,6,7208,73599,0]",pos174-0-visibility-45
1421.9,79.3,691.4,1.1,-156.7,0.0,"[254948,0,0,0,0,0,128213,0]",pos174-1-visibility-45
1419.8,104.3,692.8,-4.2,126.5,0.0,"[322760,0,0,0,0,329,60072,0]",pos174-0-visibility-70
1422.1,104.3,695.3,5.0,14.0,0.0,"[162108,0,0,5,85,1749,219214,0]",pos174-1-visibility-70
1420.3,154.3,694.1,3.4,-8.0,0.0,"[38684,0,0,0,0,0,344477,0]",pos174-0-visibility-120
1425.6,154.3,691.3,2.1,-62.0,0.0,"[86827,0,49,71,304,665,295243,2]",pos174-1-visibility-120
1422.1,204.3,693.9,3.1,15.3,0.0,"[0,0,0,0,0,0,383161,0]",pos174-0-visibility-170
1424.2,204.3,699.9,4.3,-60.2,0.0,"[13324,0,0,0,0,27,369810,0]",pos174-1-visibility-170
1418.1,254.3,690.9,-4.6,41.9,0.0,"[124,46413,49,865,2581,9339,323790,0]",pos174-0-visibility-220
1424.8,254.3,695.5,3.9,16.7,0.0,"[0,0,0,0,0,0,383161,0]",pos174-1-visibility-220
1415.7,304.3,695.0,0.4,-95.5,0.0,"[13212,47465,914,72,3106,1139,317253,0]",pos174-0-visibility-270
1424.1,304.3,694.0,2.7,88.8,0.0,"[14241,189,176,772,4101,35255,328419,8]",pos174-1-visibility-270
