x,y,z,xh,yh,zh,f_xyz,image_name
2226.7,17.3,1848.6,-1.3,22.5,0.0,"[101772,0,1893,23433,47966,208097,0,0]",pos1594-0-visibility-5
2228.2,17.3,1850.7,4.8,-120.9,0.0,"[31221,14929,19593,17667,25504,208689,64058,1500]",pos1594-1-visibility-5
2222.3,22.3,1855.7,1.5,142.0,0.0,"[383161,0,0,0,0,0,0,0]",pos1594-0-visibility-10
2230.6,22.3,1848.4,2.0,173.7,0.0,"[84062,0,0,0,0,299099,0,0]",pos1594-1-visibility-10
2226.0,27.3,1850.6,3.7,27.4,-0.0,"[86189,0,0,0,0,247225,49747,0]",pos1594-0-visibility-15
2226.0,27.3,1849.7,4.6,125.0,0.0,"[383161,0,0,0,0,0,0,0]",pos1594-1-visibility-15
2221.0,37.3,1851.8,-4.3,-146.0,0.0,"[340076,7699,0,213,1037,26655,7481,0]",pos1594-0-visibility-25
2222.2,37.3,1849.5,-2.0,-151.5,0.0,"[366511,0,0,0,0,16650,0,0]",pos1594-1-visibility-25
2228.0,57.3,1850.5,0.1,-91.3,0.0,"[6239,133051,35,306,8102,8228,227200,0]",pos1594-0-visibility-45
2221.3,57.3,1848.4,1.5,-88.4,-0.0,"[6967,118658,39,327,7153,8461,241548,8]",pos1594-1-visibility-45
2228.9,82.3,1853.1,-2.3,-129.8,-0.0,"[82088,36362,0,2828,22506,0,239377,0]",pos1594-0-visibility-70
2228.5,82.3,1852.6,3.1,43.9,-0.0,"[197683,0,1,5,0,3427,182045,0]",pos1594-1-visibility-70
2224.2,132.3,1851.2,1.1,-14.6,-0.0,"[65747,42456,4887,789,4608,16331,248312,31]",pos1594-0-visibility-120
2224.5,132.3,1853.9,0.6,-52.9,0.0,"[884,96998,25,25,3501,395,281333,0]",pos1594-1-visibility-120
2226.2,182.3,1856.2,2.1,-152.0,0.0,"[0,0,0,0,0,0,383161,0]",pos1594-0-visibility-170
2227.0,182.3,1852.9,-1.1,115.5,-0.0,"[44428,0,0,0,0,43,338690,0]",pos1594-1-visibility-170
2226.8,232.3,1849.0,-1.3,-176.0,-0.0,"[0,0,0,0,0,0,383161,0]",pos1594-0-visibility-220
2223.2,232.3,1851.3,-3.0,179.6,0.0,"[0,0,0,0,0,0,383161,0]",pos1594-1-visibility-220
2228.1,282.3,1848.1,2.6,92.7,0.0,"[41056,97,1,196,1197,1075,339539,0]",pos1594-0-visibility-270
2229.0,282.3,1850.3,3.3,157.7,0.0,"[0,0,0,0,0,0,383161,0]",pos1594-1-visibility-270
