x,y,z,xh,yh,zh,f_xyz,image_name
983.7,38.6,783.4,4.1,-92.6,0.0,"[1749,0,21452,25100,17258,317602,0,0]",pos1238-0-visibility-5
985.9,38.6,774.2,3.5,63.0,0.0,"[0,0,0,0,0,383161,0,0]",pos1238-1-visibility-5
978.3,43.6,779.8,-0.5,-121.3,0.0,"[0,0,0,0,0,383161,0,0]",pos1238-0-visibility-10
982.6,43.6,778.4,0.5,82.2,0.0,"[0,0,0,0,0,383161,0,0]",pos1238-1-visibility-10
984.0,48.6,782.6,4.5,-131.8,0.0,"[71229,0,0,0,0,285469,26463,0]",pos1238-0-visibility-15
984.7,48.6,775.8,2.3,-64.3,0.0,"[90830,0,0,0,545,225921,65865,0]",pos1238-1-visibility-15
978.2,58.6,781.5,4.4,11.8,0.0,"[0,71730,0,780,1503,56483,252665,0]",pos1238-0-visibility-25
980.4,58.6,782.2,4.7,-125.8,0.0,"[268238,0,15,79,3,24077,90693,56]",pos1238-1-visibility-25
980.5,78.6,782.6,-4.1,71.3,0.0,"[21133,179729,19,1497,3625,31106,146052,0]",pos1238-0-visibility-45
979.7,78.6,780.7,4.8,-156.3,0.0,"[210471,0,0,0,0,0,172690,0]",pos1238-1-visibility-45
986.0,103.6,776.4,-1.2,76.4,0.0,"[19331,109000,37,2405,4916,51086,196386,0]",pos1238-0-visibility-70
979.2,103.6,777.5,-1.8,3.0,0.0,"[0,141098,0,663,1028,2955,237417,0]",pos1238-1-visibility-70
987.1,153.6,773.8,-3.3,152.0,0.0,"[119443,282,6260,2123,7845,35991,211131,86]",pos1238-0-visibility-120
982.6,153.6,776.0,-3.3,-95.1,-0.0,"[208448,785,6,0,138,3041,170743,0]",pos1238-1-visibility-120
980.9,203.6,774.1,-3.4,48.3,0.0,"[29010,77153,262,2014,4648,31170,238902,2]",pos1238-0-visibility-170
986.0,203.6,777.4,-0.5,123.6,-0.0,"[10520,1911,588,2149,29141,57554,281298,0]",pos1238-1-visibility-170
982.1,253.6,776.2,1.3,-58.6,-0.0,"[40852,0,75,57,196,438,341537,6]",pos1238-0-visibility-220
987.7,253.6,774.8,4.7,137.5,0.0,"[765,811,109,1685,9907,5581,364302,1]",pos1238-1-visibility-220
985.7,303.6,780.6,-0.1,19.2,0.0,"[0,0,0,0,0,209,382952,0]",pos1238-0-visibility-270
979.1,303.6,775.6,-1.5,-84.2,0.0,"[82452,12362,793,251,1395,3089,282807,12]",pos1238-1-visibility-270
