x,y,z,xh,yh,zh,f_xyz,image_name
2173.5,10.0,571.6,1.6,-114.0,-0.0,"[290240,0,0,0,92921,0,0,0]",pos684-0-visibility-5
2179.5,10.0,569.3,-3.8,149.7,-0.0,"[341646,0,0,0,41515,0,0,0]",pos684-1-visibility-5
2180.0,13.0,570.2,-2.3,96.5,0.0,"[325025,0,8633,8237,41222,0,0,44]",pos684-0-visibility-10
2175.5,13.0,567.4,-2.5,-32.8,-0.0,"[383161,0,0,0,0,0,0,0]",pos684-1-visibility-10
2177.9,18.0,576.0,-1.2,-10.6,0.0,"[383161,0,0,0,0,0,0,0]",pos684-0-visibility-15
2176.8,18.0,568.8,-0.5,-92.0,-0.0,"[380737,0,0,0,2424,0,0,0]",pos684-1-visibility-15
2171.7,28.0,572.4,1.6,-71.0,0.0,"[383161,0,0,0,0,0,0,0]",pos684-0-visibility-25
2173.8,28.0,571.7,4.5,-75.7,0.0,"[383161,0,0,0,0,0,0,0]",pos684-1-visibility-25
2179.4,48.0,571.0,3.3,-91.9,0.0,"[382571,0,0,0,0,0,590,0]",pos684-0-visibility-45
2173.2,48.0,567.3,-0.4,-121.2,0.0,"[383161,0,0,0,0,0,0,0]",pos684-1-visibility-45
2178.0,73.0,575.4,2.7,-44.6,0.0,"[120691,0,0,0,0,0,262470,0]",pos684-0-visibility-70
2176.7,73.0,573.0,4.9,36.0,0.0,"[78236,0,0,0,0,0,304925,0]",pos684-1-visibility-70
2172.0,123.0,572.3,0.6,133.7,0.0,"[199298,0,444,314,943,1885,180267,10]",pos684-0-visibility-120
2179.3,123.0,573.1,-4.9,-54.3,0.0,"[0,0,124,1480,9008,0,372549,0]",pos684-1-visibility-120
2170.3,173.0,575.1,4.2,-81.7,0.0,"[0,4470,0,0,454,402,377835,0]",pos684-0-visibility-170
2172.4,173.0,577.0,0.9,-4.8,-0.0,"[0,0,0,0,0,0,383161,0]",pos684-1-visibility-170
2172.0,223.0,570.4,-0.8,88.1,-0.0,"[118123,14498,331,692,1258,18699,229555,5]",pos684-0-visibility-220
2176.4,223.0,567.8,-4.8,128.7,0.0,"[188844,20,548,633,428,4902,187772,14]",pos684-1-visibility-220
2178.9,273.0,575.9,0.3,34.2,-0.0,"[0,0,0,0,0,0,383161,0]",pos684-0-visibility-270
2174.9,273.0,574.8,-2.6,86.6,-0.0,"[104329,23078,408,808,1701,22941,229892,4]",pos684-1-visibility-270
