x,y,z,xh,yh,zh,f_xyz,image_name
279.3,24.1,1625.4,-3.6,-41.6,0.0,"[89,0,0,0,252153,56381,74538,0]",pos1568-0-visibility-5
276.9,24.1,1633.5,4.5,87.9,0.0,"[47579,0,0,18268,63990,108437,144887,0]",pos1568-1-visibility-5
284.6,29.1,1628.0,4.5,1.3,-0.0,"[2141,0,18,4764,152890,24989,198359,0]",pos1568-0-visibility-10
280.2,29.1,1627.6,-3.0,-53.0,0.0,"[12788,0,9908,1198,196401,77138,85728,0]",pos1568-1-visibility-10
279.6,34.1,1627.8,-0.7,-29.5,-0.0,"[121,0,9257,3369,179993,46058,144353,10]",pos1568-0-visibility-15
283.5,34.1,1633.6,-4.1,-145.6,0.0,"[0,0,50825,8924,46678,56834,219900,0]",pos1568-1-visibility-15
283.6,44.1,1633.6,-0.0,-26.2,0.0,"[1418,0,19005,6670,133197,48516,174342,13]",pos1568-0-visibility-25
275.6,44.1,1633.6,0.3,-40.5,0.0,"[19111,0,23313,350,107154,67346,165887,0]",pos1568-1-visibility-25
283.7,64.1,1630.0,-0.9,98.3,-0.0,"[0,24509,0,3357,26414,3615,325266,0]",pos1568-0-visibility-45
281.9,64.1,1633.2,5.0,-43.5,-0.0,"[41079,7,6336,834,16378,91607,226920,0]",pos1568-1-visibility-45
281.0,89.1,1626.7,0.6,-115.6,0.0,"[80439,0,0,8,66,33887,268761,0]",pos1568-0-visibility-70
278.1,89.1,1624.2,-0.5,-174.6,-0.0,"[0,0,0,0,0,0,383161,0]",pos1568-1-visibility-70
278.5,139.1,1630.9,-3.6,-173.9,0.0,"[0,0,0,0,0,0,383161,0]",pos1568-0-visibility-120
275.2,139.1,1629.1,-0.0,137.0,-0.0,"[0,0,0,0,0,0,383161,0]",pos1568-1-visibility-120
277.5,189.1,1633.1,2.0,-140.9,0.0,"[0,0,0,0,0,0,383161,0]",pos1568-0-visibility-170
275.0,189.1,1629.8,-3.9,-9.4,0.0,"[14690,17474,237,2638,36751,112494,198877,0]",pos1568-1-visibility-170
277.2,239.1,1629.8,-4.9,-40.3,-0.0,"[103964,20401,4383,2117,5126,47206,199938,26]",pos1568-0-visibility-220
278.8,239.1,1628.9,0.8,167.4,0.0,"[0,0,0,0,0,0,383161,0]",pos1568-1-visibility-220
281.7,289.1,1627.6,3.0,174.2,0.0,"[0,0,0,0,0,0,383161,0]",pos1568-0-visibility-270
276.0,289.1,1631.5,1.0,-171.7,-0.0,"[0,0,0,0,0,0,383161,0]",pos1568-1-visibility-270
