x,y,z,xh,yh,zh,f_xyz,image_name
554.9,33.8,1223.2,4.7,18.5,-0.0,"[0,0,22131,860,63244,270613,26313,0]",pos2155-0-visibility-5
548.0,33.8,1219.6,4.7,90.6,0.0,"[0,75,49599,923,41576,287357,3631,0]",pos2155-1-visibility-5
548.8,38.8,1223.7,-3.4,132.4,0.0,"[0,0,2007,32708,103988,155037,89389,32]",pos2155-0-visibility-10
546.5,38.8,1221.0,-4.7,-176.1,-0.0,"[200222,0,0,0,19830,162779,330,0]",pos2155-1-visibility-10
549.2,43.8,1224.5,4.4,-174.0,-0.0,"[305760,0,0,0,0,33246,44155,0]",pos2155-0-visibility-15
553.2,43.8,1218.9,3.6,-30.4,0.0,"[15123,0,0,0,0,232863,135175,0]",pos2155-1-visibility-15
546.4,53.8,1225.8,3.3,-3.3,0.0,"[6929,0,0,20,22169,135971,218072,0]",pos2155-0-visibility-25
554.4,53.8,1219.5,1.5,-140.6,0.0,"[245247,0,0,0,0,0,137914,0]",pos2155-1-visibility-25
553.7,73.8,1220.9,0.3,145.8,0.0,"[452,763,741,1853,15220,117583,246549,0]",pos2155-0-visibility-45
552.2,73.8,1220.3,-4.9,18.0,0.0,"[24878,17,1,2044,31982,194710,129529,0]",pos2155-1-visibility-45
548.8,98.8,1223.9,-0.7,3.2,-0.0,"[14028,8448,54,1861,28122,132617,198031,0]",pos2155-0-visibility-70
549.5,98.8,1220.2,1.0,125.1,-0.0,"[741,2040,2246,7860,58085,31277,280912,0]",pos2155-1-visibility-70
548.1,148.8,1220.5,-4.5,89.6,-0.0,"[4359,5511,129,4295,34910,54474,279483,0]",pos2155-0-visibility-120
555.8,148.8,1227.4,-4.1,71.5,-0.0,"[3564,5457,119,1523,15367,92854,264277,0]",pos2155-1-visibility-120
554.9,198.8,1227.4,-1.6,-26.5,0.0,"[7079,96441,218,1457,2543,19948,255467,8]",pos2155-0-visibility-170
549.2,198.8,1225.9,-4.5,-159.5,-0.0,"[113929,0,0,13,0,913,268306,0]",pos2155-1-visibility-170
547.4,248.8,1221.7,3.0,22.8,0.0,"[46546,898,130,458,1567,13028,320529,5]",pos2155-0-visibility-220
547.2,248.8,1221.4,2.2,1.3,0.0,"[15682,25067,212,1446,3620,19684,317448,2]",pos2155-1-visibility-220
554.3,298.8,1222.9,-0.9,94.8,0.0,"[0,0,0,0,0,0,383161,0]",pos2155-0-visibility-270
548.4,298.8,1218.6,-2.1,-108.7,-0.0,"[121827,3125,1279,524,1195,8358,246844,9]",pos2155-1-visibility-270
