x,y,z,xh,yh,zh,f_xyz,image_name
613.4,41.9,223.8,-2.6,-174.7,0.0,"[12767,210998,0,602,1641,17851,139302,0]",pos19-0-visibility-5
619.6,41.9,223.8,3.6,-34.2,0.0,"[0,0,0,0,0,383161,0,0]",pos19-1-visibility-5
618.7,46.9,221.9,4.4,-36.6,-0.0,"[0,0,0,0,0,382863,298,0]",pos19-0-visibility-10
619.1,46.9,226.0,-1.5,-100.1,0.0,"[20190,170710,0,2837,18554,24772,146098,0]",pos19-1-visibility-10
609.9,51.9,218.1,0.8,-22.1,0.0,"[0,0,0,0,5727,194473,182961,0]",pos19-0-visibility-15
611.2,51.9,226.2,2.0,178.2,0.0,"[10667,149831,0,513,2251,19832,200067,0]",pos19-1-visibility-15
617.7,61.9,217.7,-3.3,-16.3,0.0,"[0,0,0,5465,12887,105623,259186,0]",pos19-0-visibility-25
612.8,61.9,218.6,-4.5,-15.8,0.0,"[0,0,0,6964,21132,103899,251166,0]",pos19-1-visibility-25
617.2,81.9,226.1,4.8,-84.7,0.0,"[10154,51778,52,1207,1513,24902,293555,0]",pos19-0-visibility-45
616.0,81.9,217.5,-4.8,167.6,0.0,"[7969,181200,34,1288,4226,37559,150885,0]",pos19-1-visibility-45
617.1,106.9,224.8,-0.5,13.4,0.0,"[0,0,0,0,0,0,383161,0]",pos19-0-visibility-70
609.8,106.9,218.7,0.9,-3.6,0.0,"[0,0,0,0,0,0,383161,0]",pos19-1-visibility-70
618.5,156.9,220.3,2.5,-179.3,0.0,"[33664,23667,43,2073,9775,58477,255462,0]",pos19-0-visibility-120
617.6,156.9,227.2,4.9,46.9,0.0,"[0,0,0,0,0,0,383161,0]",pos19-1-visibility-120
613.4,206.9,220.4,-3.2,71.7,0.0,"[45814,0,1151,791,2048,4746,328591,20]",pos19-0-visibility-170
610.3,206.9,221.5,3.9,75.9,-0.0,"[9910,0,0,0,0,28,373223,0]",pos19-1-visibility-170
610.3,256.9,227.0,-1.6,-93.6,0.0,"[63249,1596,523,438,1005,8280,308064,6]",pos19-0-visibility-220
617.4,256.9,218.5,3.7,-59.9,-0.0,"[0,0,0,0,0,0,383161,0]",pos19-1-visibility-220
613.1,306.9,219.3,2.7,73.2,0.0,"[0,0,0,0,0,0,383161,0]",pos19-0-visibility-270
615.4,306.9,217.5,-4.6,79.9,-0.0,"[4604,0,0,0,0,152,378405,0]",pos19-1-visibility-270
