x,y,z,xh,yh,zh,f_xyz,image_name
2052.6,10.0,540.3,3.1,-112.0,0.0,"[180027,0,42881,25597,60248,19230,53542,1636]",pos563-0-visibility-5
2049.1,10.0,544.3,-3.5,45.1,0.0,"[180060,0,5047,71689,123418,418,2405,124]",pos563-1-visibility-5
2053.7,14.1,542.7,3.3,113.2,0.0,"[382576,0,0,2,583,0,0,0]",pos563-0-visibility-10
2050.7,14.1,538.7,2.7,123.2,-0.0,"[383161,0,0,0,0,0,0,0]",pos563-1-visibility-10
2053.7,19.1,540.8,-2.8,-22.1,-0.0,"[236157,0,11713,2966,42796,6121,83408,0]",pos563-0-visibility-15
2053.0,19.1,544.4,-1.9,-157.4,0.0,"[228024,0,25638,9157,23518,21536,74787,501]",pos563-1-visibility-15
2057.2,29.1,546.4,-0.7,8.0,0.0,"[260157,0,49,6273,21003,83,95562,34]",pos563-0-visibility-25
2053.2,29.1,543.6,-1.8,-148.7,-0.0,"[114862,2346,1954,8309,49876,70352,135203,259]",pos563-1-visibility-25
2058.3,49.1,544.3,-1.4,57.0,0.0,"[218249,0,19514,8510,5778,9961,120912,237]",pos563-0-visibility-45
2053.1,49.1,547.2,0.6,135.4,0.0,"[381702,0,0,0,0,1459,0,0]",pos563-1-visibility-45
2051.5,74.1,539.0,-1.8,139.5,0.0,"[380541,0,0,0,0,0,2620,0]",pos563-0-visibility-70
2050.5,74.1,547.2,-0.6,-21.7,0.0,"[14339,0,0,0,0,789,368033,0]",pos563-1-visibility-70
2049.5,124.1,544.7,3.6,-155.8,0.0,"[83095,33781,1174,267,1990,2808,260039,7]",pos563-0-visibility-120
2049.2,124.1,542.8,-3.9,28.9,0.0,"[23315,0,0,29,743,2505,356569,0]",pos563-1-visibility-120
2052.8,174.1,543.1,-2.1,9.3,0.0,"[0,0,0,0,0,0,383161,0]",pos563-0-visibility-170
2053.7,174.1,538.9,-1.4,134.9,-0.0,"[175158,0,1113,355,1276,3539,201718,2]",pos563-1-visibility-170
2057.9,224.1,547.3,2.9,-33.6,-0.0,"[0,0,0,0,0,0,383161,0]",pos563-0-visibility-220
2056.1,224.1,541.8,4.8,-95.5,0.0,"[0,0,0,0,0,49,383112,0]",pos563-1-visibility-220
2050.0,274.1,542.6,0.6,-99.3,0.0,"[0,7744,0,0,326,284,374807,0]",pos563-0-visibility-270
2056.4,274.1,539.5,1.2,19.5,0.0,"[0,0,0,0,0,0,383161,0]",pos563-1-visibility-270
