x,y,z,xh,yh,zh,f_xyz,image_name
2619.4,10.0,1236.2,0.2,55.7,0.0,"[91135,0,192,0,202660,5539,83632,3]",pos1103-0-visibility-5
2623.6,10.0,1236.0,-3.6,103.9,0.0,"[66747,0,631,0,253451,26847,35485,0]",pos1103-1-visibility-5
2615.5,10.0,1235.4,-3.4,166.2,0.0,"[10243,0,2,271,231536,4154,136955,0]",pos1103-0-visibility-10
2614.6,10.0,1237.2,4.8,-150.3,0.0,"[5976,0,0,31,142934,6035,228175,10]",pos1103-1-visibility-10
2621.0,10.0,1239.0,-2.9,-99.3,0.0,"[0,214530,0,0,55,0,168576,0]",pos1103-0-visibility-15
2621.3,10.0,1232.1,2.3,-69.9,0.0,"[0,159036,0,0,403,0,223722,0]",pos1103-1-visibility-15
2618.0,13.6,1231.1,2.9,113.7,0.0,"[78864,116524,3072,541,15509,33781,134830,40]",pos1103-0-visibility-25
2620.7,13.6,1230.7,0.8,-170.7,0.0,"[5974,170648,0,63,3526,3161,199789,0]",pos1103-1-visibility-25
2618.4,33.6,1230.4,-4.5,10.4,0.0,"[18071,202500,1799,368,6274,5567,148540,42]",pos1103-0-visibility-45
2617.8,33.6,1236.5,-3.1,62.2,0.0,"[163475,121919,1355,261,3222,14977,77936,16]",pos1103-1-visibility-45
2621.6,58.6,1230.3,-3.5,92.0,0.0,"[179372,55529,7502,403,17911,29744,92684,16]",pos1103-0-visibility-70
2620.8,58.6,1238.4,4.7,-52.2,0.0,"[0,50373,0,0,9952,1178,321658,0]",pos1103-1-visibility-70
2618.1,108.6,1234.9,-1.0,91.8,0.0,"[179976,0,749,1130,9905,22391,168998,12]",pos1103-0-visibility-120
2619.7,108.6,1234.1,0.2,-34.4,-0.0,"[0,81009,0,0,503,425,301224,0]",pos1103-1-visibility-120
2620.6,158.6,1233.1,0.4,100.7,0.0,"[166481,0,4,36,121,3523,212989,7]",pos1103-0-visibility-170
2616.9,158.6,1233.8,0.2,119.4,0.0,"[154995,0,52,73,135,4877,223016,13]",pos1103-1-visibility-170
2620.4,208.6,1233.0,2.7,146.0,-0.0,"[47142,4243,690,213,43,4159,326670,1]",pos1103-0-visibility-220
2619.4,208.6,1235.4,2.6,55.0,0.0,"[104172,797,1588,766,1517,6184,268126,11]",pos1103-1-visibility-220
2622.5,258.6,1239.5,-3.2,-127.3,0.0,"[569,0,0,0,0,0,382592,0]",pos1103-0-visibility-270
2621.9,258.6,1237.9,4.9,101.0,0.0,"[79239,6,49,38,247,1864,301717,1]",pos1103-1-visibility-270
