x,y,z,xh,yh,zh,f_xyz,image_name
2318.0,10.0,1346.1,3.9,-109.8,-0.0,"[2063,0,33235,17491,23591,256275,50391,115]",pos745-0-visibility-5
2319.3,10.0,1338.5,4.8,-92.8,0.0,"[0,0,0,0,1068,382093,0,0]",pos745-1-visibility-5
2310.1,12.9,1346.0,-3.3,-124.0,0.0,"[1657,687,55095,2161,353,271296,51904,8]",pos745-0-visibility-10
2310.3,12.9,1345.9,-1.9,-18.0,0.0,"[0,0,0,0,0,355607,27554,0]",pos745-1-visibility-10
2311.7,17.9,1341.6,1.1,152.2,0.0,"[287938,0,0,0,0,0,95223,0]",pos745-0-visibility-15
2314.0,17.9,1345.3,-2.0,87.7,0.0,"[128619,0,226,3085,931,250005,295,0]",pos745-1-visibility-15
2318.3,27.9,1341.6,1.6,170.0,0.0,"[305912,0,0,0,0,2203,75046,0]",pos745-0-visibility-25
2310.6,27.9,1344.9,4.5,68.9,-0.0,"[284895,0,8623,2997,392,48585,37603,66]",pos745-1-visibility-25
2313.1,47.9,1343.3,2.4,107.3,0.0,"[268447,0,0,0,133,14606,99970,5]",pos745-0-visibility-45
2311.3,47.9,1343.6,4.5,-121.9,0.0,"[63401,49119,96,167,4303,11478,254585,12]",pos745-1-visibility-45
2310.7,72.9,1344.5,-1.6,60.7,0.0,"[284076,1,4117,1949,344,16894,75731,49]",pos745-0-visibility-70
2319.0,72.9,1338.4,-4.2,73.2,-0.0,"[300501,2,4555,3386,269,19656,54727,65]",pos745-1-visibility-70
2312.4,122.9,1337.8,0.2,-9.3,0.0,"[30853,56425,12682,2340,13463,9557,257780,61]",pos745-0-visibility-120
2313.3,122.9,1344.6,-1.8,74.6,0.0,"[210010,141,3159,1698,475,7566,160089,23]",pos745-1-visibility-120
2313.3,172.9,1346.3,0.0,131.2,0.0,"[118951,0,997,491,184,3884,258632,22]",pos745-0-visibility-170
2317.2,172.9,1336.8,-1.5,-110.4,-0.0,"[8996,41811,919,728,12810,4935,312956,6]",pos745-1-visibility-170
2313.3,222.9,1345.2,-2.1,31.8,0.0,"[130721,0,953,502,3204,1023,246737,21]",pos745-0-visibility-220
2317.6,222.9,1338.4,-2.8,129.2,0.0,"[119398,0,1115,514,209,4653,257256,16]",pos745-1-visibility-220
2315.3,272.9,1343.5,3.4,-124.3,0.0,"[0,0,0,0,0,0,383161,0]",pos745-0-visibility-270
2314.8,272.9,1345.8,0.5,115.1,0.0,"[85950,0,255,180,17,1527,295225,7]",pos745-1-visibility-270
