x,y,z,xh,yh,zh,f_xyz,image_name
16.2,35.4,822.0,-2.5,-13.4,0.0,"[160072,0,34535,68759,82376,15966,20020,1433]",pos337-0-visibility-5
11.8,35.4,825.5,-1.6,110.0,0.0,"[0,0,0,0,0,0,383161,0]",pos337-1-visibility-5
20.2,40.4,824.0,-4.2,74.8,-0.0,"[0,0,0,0,0,0,383161,0]",pos337-0-visibility-10
20.5,40.4,825.8,-4.3,-178.0,0.0,"[0,0,25249,23932,13659,296752,23569,0]",pos337-1-visibility-10
18.5,45.4,820.4,3.7,40.5,0.0,"[0,0,0,0,0,0,383161,0]",pos337-0-visibility-15
14.7,45.4,818.6,-2.7,-10.4,0.0,"[234783,0,21627,33619,33453,17165,42513,1]",pos337-1-visibility-15
18.2,55.4,825.7,4.9,-0.4,-0.0,"[194670,0,0,0,345,1157,186989,0]",pos337-0-visibility-25
17.9,55.4,825.6,2.5,-110.5,-0.0,"[19956,0,0,0,1,172519,190685,0]",pos337-1-visibility-25
13.9,75.4,821.1,2.7,-23.0,0.0,"[131125,0,13492,2749,823,36715,198093,164]",pos337-0-visibility-45
20.4,75.4,825.2,4.3,-18.4,-0.0,"[136956,0,9607,2153,651,23001,210580,213]",pos337-1-visibility-45
16.1,100.4,825.9,0.7,-72.7,0.0,"[19702,17614,642,1390,9294,127439,207080,0]",pos337-0-visibility-70
15.7,100.4,817.2,-1.6,10.3,0.0,"[48157,0,132,139,609,1651,332472,1]",pos337-1-visibility-70
18.4,150.4,818.0,-3.1,160.1,0.0,"[0,0,0,0,0,0,383161,0]",pos337-0-visibility-120
11.9,150.4,822.1,-3.2,144.3,-0.0,"[0,0,0,0,0,0,383161,0]",pos337-1-visibility-120
19.6,200.4,825.5,-1.4,146.9,0.0,"[0,0,0,0,0,0,383161,0]",pos337-0-visibility-170
14.3,200.4,822.7,2.1,-78.9,-0.0,"[43883,53455,159,1525,2035,27662,254442,0]",pos337-1-visibility-170
14.9,250.4,819.7,-2.7,-7.3,0.0,"[50399,0,390,305,983,5498,325580,6]",pos337-0-visibility-220
18.0,250.4,817.6,2.8,64.3,0.0,"[0,0,0,0,0,0,383161,0]",pos337-1-visibility-220
13.1,300.4,822.6,-2.4,-148.2,-0.0,"[36312,0,1999,1238,10402,30140,303061,9]",pos337-0-visibility-270
13.5,300.4,826.5,-1.5,-115.8,-0.0,"[124705,0,1572,684,751,14604,240832,13]",pos337-1-visibility-270
