x,y,z,xh,yh,zh,f_xyz,image_name
2508.1,10.0,434.3,3.2,165.2,0.0,"[100046,1867,5592,7831,116426,26559,124626,214]",pos835-0-visibility-5
2508.7,10.0,436.1,0.8,-1.6,0.0,"[0,0,0,0,0,0,383161,0]",pos835-1-visibility-5
2502.6,13.5,435.2,2.4,56.6,0.0,"[0,0,0,0,0,0,383161,0]",pos835-0-visibility-10
2500.5,13.5,441.5,3.5,18.6,-0.0,"[0,0,0,0,0,0,383161,0]",pos835-1-visibility-10
2504.6,18.5,435.6,0.0,25.2,-0.0,"[0,0,0,0,0,0,383161,0]",pos835-0-visibility-15
2507.9,18.5,432.9,-4.4,53.0,-0.0,"[0,0,0,0,0,0,383161,0]",pos835-1-visibility-15
2502.3,28.5,435.8,4.2,-145.7,0.0,"[1550,43865,19539,3136,22240,37827,254804,200]",pos835-0-visibility-25
2505.6,28.5,434.0,2.6,-113.2,0.0,"[0,36689,16337,2978,43115,12141,271629,272]",pos835-1-visibility-25
2501.7,48.5,442.5,-1.9,146.7,0.0,"[198825,3408,14211,5678,18089,11113,131663,174]",pos835-0-visibility-45
2502.3,48.5,433.8,3.4,-60.6,0.0,"[0,0,0,0,0,0,383161,0]",pos835-1-visibility-45
2499.4,73.5,436.5,2.7,35.3,0.0,"[0,0,0,0,0,0,383161,0]",pos835-0-visibility-70
2500.3,73.5,438.2,-4.0,-102.4,-0.0,"[0,70618,659,0,2954,10335,298595,0]",pos835-1-visibility-70
2504.6,123.5,440.5,1.8,-78.8,-0.0,"[0,0,0,0,0,0,383161,0]",pos835-0-visibility-120
2504.2,123.5,439.4,3.8,-175.0,0.0,"[20896,80341,89,168,4765,6381,270509,12]",pos835-1-visibility-120
2502.5,173.5,435.9,0.4,9.5,-0.0,"[0,0,0,0,0,0,383161,0]",pos835-0-visibility-170
2508.4,173.5,438.0,-4.3,175.5,0.0,"[42390,117205,4065,758,8076,12641,198014,12]",pos835-1-visibility-170
2506.6,223.5,437.7,0.1,86.3,0.0,"[85336,5981,286,610,1081,9729,280116,22]",pos835-0-visibility-220
2503.1,223.5,436.4,1.7,-98.5,0.0,"[0,0,0,0,0,0,383161,0]",pos835-1-visibility-220
2501.7,273.5,437.5,-1.7,120.6,-0.0,"[148650,86,451,373,504,5162,227908,27]",pos835-0-visibility-270
2502.0,273.5,441.4,-3.4,90.4,-0.0,"[113261,10469,648,993,1505,13571,242699,15]",pos835-1-visibility-270
