x,y,z,xh,yh,zh,f_xyz,image_name
1481.9,29.9,1163.1,-2.7,159.2,0.0,"[173809,0,0,17553,0,191799,0,0]",pos1820-0-visibility-5
1490.1,29.9,1166.9,-1.8,55.6,0.0,"[197393,0,4532,45041,6536,129330,0,329]",pos1820-1-visibility-5
1489.4,34.9,1167.4,3.7,139.0,0.0,"[184673,0,0,0,0,198488,0,0]",pos1820-0-visibility-10
1481.1,34.9,1169.3,-5.0,-101.4,0.0,"[251759,0,76587,15406,1809,23045,11717,2838]",pos1820-1-visibility-10
1488.0,39.9,1162.9,3.8,63.9,0.0,"[285576,0,6891,7862,491,61066,21271,4]",pos1820-0-visibility-15
1488.3,39.9,1167.8,2.4,19.5,0.0,"[383161,0,0,0,0,0,0,0]",pos1820-1-visibility-15
1484.0,49.9,1171.7,-1.3,71.7,0.0,"[287363,0,15256,4112,620,53340,22430,40]",pos1820-0-visibility-25
1487.4,49.9,1169.5,4.8,60.1,0.0,"[319887,0,5811,1583,216,21313,34331,20]",pos1820-1-visibility-25
1486.8,69.9,1169.7,-1.5,-47.6,-0.0,"[379549,20,0,0,63,2653,876,0]",pos1820-0-visibility-45
1485.0,69.9,1164.9,-2.0,-90.8,-0.0,"[383161,0,0,0,0,0,0,0]",pos1820-1-visibility-45
1486.3,94.9,1167.8,-3.6,-172.5,0.0,"[383161,0,0,0,0,0,0,0]",pos1820-0-visibility-70
1489.9,94.9,1168.7,-0.5,-125.6,0.0,"[243114,309,3625,1553,931,8904,124644,81]",pos1820-1-visibility-70
1490.7,144.9,1162.6,-0.2,-5.5,0.0,"[297168,0,0,0,0,998,84995,0]",pos1820-0-visibility-120
1485.5,144.9,1166.0,4.8,64.6,0.0,"[100027,2165,123,194,442,15985,264220,5]",pos1820-1-visibility-120
1486.8,194.9,1170.1,3.7,67.2,0.0,"[44428,18850,228,782,3008,35802,280062,1]",pos1820-0-visibility-170
1486.3,194.9,1171.1,3.3,-150.3,-0.0,"[78782,0,0,2,31,2198,302148,0]",pos1820-1-visibility-170
1485.1,244.9,1162.8,3.7,169.4,0.0,"[12709,0,0,0,0,0,370452,0]",pos1820-0-visibility-220
1485.9,244.9,1171.0,-2.1,-39.0,0.0,"[87848,0,2515,702,1694,3702,286677,23]",pos1820-1-visibility-220
1488.4,294.9,1171.2,-2.5,102.9,-0.0,"[62652,1120,166,1499,12122,25027,280575,0]",pos1820-0-visibility-270
1488.6,294.9,1166.2,2.5,74.0,0.0,"[8666,6687,557,821,8692,42950,314787,1]",pos1820-1-visibility-270
