x,y,z,xh,yh,zh,f_xyz,image_name
2616.4,10.0,795.7,-3.0,-122.2,-0.0,"[0,0,0,0,224044,0,159117,0]",pos856-0-visibility-5
2615.0,10.0,788.3,1.1,-176.2,0.0,"[4229,0,0,95,185960,1167,191710,0]",pos856-1-visibility-5
2610.3,10.0,795.0,2.3,-59.9,-0.0,"[0,1648,0,0,158354,1404,221755,0]",pos856-0-visibility-10
2613.0,10.0,793.9,2.5,-56.5,0.0,"[0,2130,0,0,155379,1440,224212,0]",pos856-1-visibility-10
2609.9,10.0,791.5,-3.7,2.8,-0.0,"[0,213666,177,768,14917,20638,132890,105]",pos856-0-visibility-15
2612.2,10.0,792.7,2.9,-61.2,0.0,"[0,149979,0,0,3080,1407,228695,0]",pos856-1-visibility-15
2611.6,13.7,789.3,-3.4,-85.0,0.0,"[0,202682,0,0,1359,0,179120,0]",pos856-0-visibility-25
2615.5,13.7,794.8,-4.1,-48.8,0.0,"[0,208435,0,0,4112,1591,169023,0]",pos856-1-visibility-25
2613.5,33.7,786.7,-4.7,-138.9,-0.0,"[785,187810,25,21,16172,998,177341,9]",pos856-0-visibility-45
2612.9,33.7,787.9,3.0,113.5,0.0,"[105332,88826,4902,1007,14789,14491,153811,3]",pos856-1-visibility-45
2616.9,58.7,795.7,1.9,51.7,-0.0,"[94097,0,24314,4701,23432,16218,220216,183]",pos856-0-visibility-70
2611.9,58.7,791.1,-3.1,-14.6,-0.0,"[0,93135,3641,519,14637,7765,263388,76]",pos856-1-visibility-70
2609.6,108.7,795.8,3.8,178.8,0.0,"[7611,82912,145,271,6325,9678,276215,4]",pos856-0-visibility-120
2614.7,108.7,790.2,-4.1,-114.7,-0.0,"[0,74116,0,0,78,0,308967,0]",pos856-1-visibility-120
2618.4,158.7,792.0,-4.1,87.9,-0.0,"[191556,341,8355,4165,5454,9625,163575,90]",pos856-0-visibility-170
2613.4,158.7,795.3,-3.4,69.0,0.0,"[157342,336,6686,2966,4618,9733,201409,71]",pos856-1-visibility-170
2615.4,208.7,789.8,-2.2,-76.9,0.0,"[0,0,0,0,0,0,383161,0]",pos856-0-visibility-220
2617.3,208.7,796.4,-3.8,-160.0,0.0,"[7827,86089,324,385,7226,3262,278046,2]",pos856-1-visibility-220
2616.4,258.7,790.3,-4.5,95.7,0.0,"[174126,3761,539,519,879,10233,193086,18]",pos856-0-visibility-270
2615.0,258.7,793.5,1.7,140.5,-0.0,"[91319,0,1282,423,184,3200,286732,21]",pos856-1-visibility-270
