x,y,z,xh,yh,zh,f_xyz,image_name
2647.3,10.0,1562.4,-4.7,-140.9,-0.0,"[2921,0,0,13,252243,19450,108534,0]",pos1119-0-visibility-5
2642.0,10.0,1560.8,-1.6,-162.6,0.0,"[624,0,0,5,207798,1887,172847,0]",pos1119-1-visibility-5
2641.8,10.0,1561.5,4.0,117.7,0.0,"[32308,0,14520,512,154788,29493,151540,0]",pos1119-0-visibility-10
2646.9,10.0,1562.5,-2.7,-176.4,0.0,"[11352,0,0,55,217238,0,154516,0]",pos1119-1-visibility-10
2643.2,10.0,1560.5,3.7,-163.4,0.0,"[619,145160,0,11,3305,1261,232805,0]",pos1119-0-visibility-15
2641.1,10.0,1556.7,2.3,35.1,0.0,"[59362,157938,424,74,5627,12333,147397,6]",pos1119-1-visibility-15
2643.6,13.7,1565.2,-4.6,172.6,0.0,"[20237,217217,0,382,8818,0,136507,0]",pos1119-0-visibility-25
2641.3,13.7,1561.6,-2.2,154.0,0.0,"[14230,194767,0,273,5712,0,168179,0]",pos1119-1-visibility-25
2644.2,33.7,1566.0,-2.6,57.2,0.0,"[100979,116899,2120,1153,30588,36827,94584,11]",pos1119-0-visibility-45
2644.5,33.7,1559.0,3.7,-2.5,-0.0,"[3476,126253,347,143,5522,2361,245056,3]",pos1119-1-visibility-45
2642.4,58.7,1556.2,2.3,40.4,0.0,"[98865,51501,3005,446,13745,34615,180969,15]",pos1119-0-visibility-70
2644.8,58.7,1561.6,-1.4,-161.3,0.0,"[212,140781,0,74,2096,3739,236259,0]",pos1119-1-visibility-70
2647.0,108.7,1560.9,2.6,70.7,-0.0,"[159554,0,1171,642,935,11869,208981,9]",pos1119-0-visibility-120
2647.7,108.7,1556.3,3.1,114.8,-0.0,"[107875,18,1706,621,2334,37949,232657,1]",pos1119-1-visibility-120
2643.9,158.7,1564.1,-0.8,-61.3,0.0,"[0,0,0,0,0,0,383161,0]",pos1119-0-visibility-170
2650.9,158.7,1563.4,-4.9,156.6,-0.0,"[32607,49790,0,2049,19634,0,279081,0]",pos1119-1-visibility-170
2648.9,208.7,1561.0,-4.9,-40.5,-0.0,"[0,25008,0,0,12,0,358141,0]",pos1119-0-visibility-220
2648.8,208.7,1557.6,2.6,-104.8,0.0,"[0,0,0,0,0,0,383161,0]",pos1119-1-visibility-220
2648.9,258.7,1556.3,0.6,162.9,0.0,"[2773,0,0,0,0,0,380388,0]",pos1119-0-visibility-270
2646.1,258.7,1563.5,-2.4,55.8,-0.0,"[145186,1825,2328,1222,1377,10777,220420,26]",pos1119-1-visibility-270
