x,y,z,xh,yh,zh,f_xyz,image_name
1274.1,30.2,232.3,-0.3,-164.3,0.0,"[28785,0,17382,35356,89358,212226,0,54]",pos151-0-visibility-5
1269.2,30.2,225.4,-1.2,-117.1,-0.0,"[64339,0,80425,28184,56332,123871,29790,220]",pos151-1-visibility-5
1268.3,35.2,233.6,-2.5,142.9,0.0,"[382,0,6130,8042,188654,95364,84584,5]",pos151-0-visibility-10
1266.6,35.2,233.8,-2.2,77.2,-0.0,"[42,0,8853,24979,68852,271830,8605,0]",pos151-1-visibility-10
1269.1,40.2,231.2,-4.3,-145.5,0.0,"[131630,0,12169,11068,5697,222458,0,139]",pos151-0-visibility-15
1265.3,40.2,233.8,1.4,-34.4,-0.0,"[0,0,0,0,0,0,383161,0]",pos151-1-visibility-15
1272.9,50.2,230.8,5.0,-65.4,0.0,"[0,0,0,0,0,0,383161,0]",pos151-0-visibility-25
1267.8,50.2,230.6,1.5,90.4,0.0,"[5576,0,0,10318,27557,162541,177169,0]",pos151-1-visibility-25
1265.3,70.2,227.3,3.3,-174.4,0.0,"[225304,0,11,89,3,6294,151460,0]",pos151-0-visibility-45
1265.2,70.2,232.8,2.2,-10.3,0.0,"[0,0,0,0,0,0,383161,0]",pos151-1-visibility-45
1274.6,95.2,228.3,-1.6,119.4,0.0,"[6063,127643,14,706,1712,58413,188607,3]",pos151-0-visibility-70
1270.5,95.2,227.7,-1.8,136.5,0.0,"[3378,83823,564,1794,2266,98970,192360,6]",pos151-1-visibility-70
1274.8,145.2,230.1,3.9,97.4,0.0,"[28373,53874,71,1513,4294,32900,262131,5]",pos151-0-visibility-120
1266.4,145.2,224.5,-3.6,-35.9,-0.0,"[0,0,0,0,0,0,383161,0]",pos151-1-visibility-120
1265.9,195.2,229.0,-4.1,-166.2,-0.0,"[200320,0,69,148,27,3161,179426,10]",pos151-0-visibility-170
1274.7,195.2,231.4,4.5,99.4,-0.0,"[31122,22666,115,1166,3188,29307,295593,4]",pos151-1-visibility-170
1269.6,245.2,224.5,-1.4,-139.1,0.0,"[132652,6000,750,568,1247,6221,235713,10]",pos151-0-visibility-220
1267.1,245.2,230.3,0.8,172.2,-0.0,"[119910,0,552,265,72,1086,261273,3]",pos151-1-visibility-220
1270.3,295.2,234.0,0.9,97.6,0.0,"[39575,1499,495,1058,2991,27419,310119,5]",pos151-0-visibility-270
1271.3,295.2,224.1,4.1,-126.2,0.0,"[32830,25582,250,83,2173,1454,320789,0]",pos151-1-visibility-270
