x,y,z,xh,yh,zh,f_xyz,image_name
997.0,48.3,1263.9,3.8,-123.1,-0.0,"[262361,0,0,0,19075,101725]",pos1341-0-buildingData-20
997.0,48.3,1263.9,-1.6,110.5,-0.0,"[92467,0,0,0,233360,57334]",pos1341-1-buildingData-20
997.0,88.3,1263.9,3.1,41.7,0.0,"[79980,0,0,0,38781,264400]",pos1341-0-buildingData-60
997.0,88.3,1263.9,4.3,89.3,0.0,"[47839,0,0,0,68045,267277]",pos1341-1-buildingData-60
997.0,128.3,1263.9,-1.6,102.5,0.0,"[81538,0,0,0,30017,271606]",pos1341-0-buildingData-100
997.0,128.3,1263.9,-2.0,-153.5,0.0,"[126126,0,0,0,48025,209010]",pos1341-1-buildingData-100
997.0,168.3,1263.9,-3.9,144.3,-0.0,"[85440,0,0,0,52875,244846]",pos1341-0-buildingData-140
997.0,168.3,1263.9,-2.1,-114.9,0.0,"[107242,0,0,0,53493,222426]",pos1341-1-buildingData-140
997.0,228.3,1263.9,-3.9,-23.1,0.0,"[61979,0,0,0,59402,261780]",pos1341-0-buildingData-200
997.0,228.3,1263.9,-0.5,-29.9,-0.0,"[58204,0,0,0,45761,279196]",pos1341-1-buildingData-200
