x,y,z,xh,yh,zh,f_xyz,image_name
2360.7,28.3,1545.4,-0.0,-3.2,0.0,"[172231,0,0,0,0,210930]",pos1625-0-buildingData-20
2360.7,28.3,1545.4,2.1,26.3,0.0,"[310128,0,0,0,0,73033]",pos1625-1-buildingData-20
2360.7,68.3,1545.4,-3.4,-21.3,0.0,"[38378,0,0,0,0,344783]",pos1625-0-buildingData-60
2360.7,68.3,1545.4,3.2,-167.6,-0.0,"[27299,0,0,0,0,355862]",pos1625-1-buildingData-60
2360.7,108.3,1545.4,-1.9,-40.4,0.0,"[0,0,0,0,0,383161]",pos1625-0-buildingData-100
2360.7,108.3,1545.4,1.5,-70.4,0.0,"[0,0,0,0,0,383161]",pos1625-1-buildingData-100
2360.7,148.3,1545.4,5.0,112.5,-0.0,"[54123,0,0,0,44437,284601]",pos1625-0-buildingData-140
2360.7,148.3,1545.4,-3.5,-50.0,-0.0,"[0,0,0,0,0,383161]",pos1625-1-buildingData-140
2360.7,208.3,1545.4,3.8,-162.3,0.0,"[1985,0,0,0,0,381176]",pos1625-0-buildingData-200
2360.7,208.3,1545.4,2.5,83.4,0.0,"[64387,0,0,0,54181,264593]",pos1625-1-buildingData-200
