x,y,z,xh,yh,zh,f_xyz,image_name
379.8,51.5,665.8,0.4,-58.0,0.0,"[0,0,0,0,0,383161]",pos375-0-buildingData-20
379.8,51.5,665.8,4.3,28.7,0.0,"[27043,0,0,0,15877,340241]",pos375-1-buildingData-20
379.8,91.5,665.8,3.2,-148.8,0.0,"[42254,0,0,0,14266,326641]",pos375-0-buildingData-60
379.8,91.5,665.8,-4.3,-137.0,0.0,"[44829,0,0,0,17021,321311]",pos375-1-buildingData-60
379.8,131.5,665.8,-4.0,61.9,0.0,"[30377,0,0,0,75868,276916]",pos375-0-buildingData-100
379.8,131.5,665.8,-4.9,-41.6,0.0,"[0,0,0,0,0,383161]",pos375-1-buildingData-100
379.8,171.5,665.8,-1.7,145.3,0.0,"[1893,0,0,0,0,381268]",pos375-0-buildingData-140
379.8,171.5,665.8,-0.9,-104.6,0.0,"[49446,0,0,0,43154,290561]",pos375-1-buildingData-140
379.8,231.5,665.8,-4.1,-21.3,0.0,"[0,0,0,0,0,383161]",pos375-0-buildingData-200
379.8,231.5,665.8,4.6,-56.4,0.0,"[4687,0,0,0,3365,375109]",pos375-1-buildingData-200
