x,y,z,xh,yh,zh,f_xyz,image_name
591.2,52.4,134.6,2.4,136.1,0.0,"[7355,0,0,0,12969,362837]",pos1-0-buildingData-20
591.2,52.4,134.6,3.1,9.2,0.0,"[0,0,0,0,0,383161]",pos1-1-buildingData-20
591.2,92.4,134.6,-4.5,26.4,0.0,"[0,0,0,0,0,383161]",pos1-0-buildingData-60
591.2,92.4,134.6,-3.1,114.7,-0.0,"[103867,0,0,0,29860,249434]",pos1-1-buildingData-60
591.2,132.4,134.6,0.5,109.1,0.0,"[119279,0,0,1,29096,234785]",pos1-0-buildingData-100
591.2,132.4,134.6,-3.8,151.5,0.0,"[5095,0,0,0,1383,376683]",pos1-1-buildingData-100
591.2,172.4,134.6,4.4,-136.5,0.0,"[51346,0,0,0,35979,295836]",pos1-0-buildingData-140
591.2,172.4,134.6,-0.4,-136.7,0.0,"[50202,0,0,0,34899,298060]",pos1-1-buildingData-140
591.2,232.4,134.6,-0.5,-16.6,0.0,"[0,0,0,0,0,383161]",pos1-0-buildingData-200
591.2,232.4,134.6,1.1,-157.5,0.0,"[57565,0,0,0,30147,295449]",pos1-1-buildingData-200
