x,y,z,xh,yh,zh,f_xyz,image_name
1793.4,34.7,935.8,-0.9,-29.1,0.0,"[8790,0,0,0,295452,78919]",pos1760-0-buildingData-20
1793.4,34.7,935.8,-2.2,-123.8,-0.0,"[383161,0,0,0,0,0]",pos1760-1-buildingData-20
1793.4,74.7,935.8,-1.0,176.2,0.0,"[121007,0,0,4,74332,187818]",pos1760-0-buildingData-60
1793.4,74.7,935.8,3.4,122.3,-0.0,"[111660,0,0,0,271501,0]",pos1760-1-buildingData-60
1793.4,114.7,935.8,-3.3,117.9,-0.0,"[16189,0,0,0,264316,102656]",pos1760-0-buildingData-100
1793.4,114.7,935.8,-1.2,115.5,0.0,"[17331,0,0,0,241199,124631]",pos1760-1-buildingData-100
1793.4,154.7,935.8,2.5,-38.6,-0.0,"[66313,0,0,0,23891,292957]",pos1760-0-buildingData-140
1793.4,154.7,935.8,-0.6,-138.0,-0.0,"[89306,0,0,0,30673,263182]",pos1760-1-buildingData-140
1793.4,214.7,935.8,4.9,80.5,0.0,"[22624,0,0,0,22886,337651]",pos1760-0-buildingData-200
1793.4,214.7,935.8,-4.2,-168.1,0.0,"[100390,0,0,3,47188,235580]",pos1760-1-buildingData-200
