x,y,z,xh,yh,zh,f_xyz,image_name
1814.2,19.8,533.8,-0.0,-16.3,0.0,"[0,0,628301,0,0,330140]",pos263-0-buildingData-5
1808.3,19.8,539.5,4.3,-87.2,0.0,"[1287,0,244401,0,0,712661]",pos263-1-buildingData-5
1815.0,24.8,532.3,-3.6,3.7,0.0,"[83250,0,757572,0,0,116499]",pos263-0-buildingData-10
1808.0,24.8,533.2,0.0,135.0,0.0,"[45231,19133,537343,14011,0,341818]",pos263-1-buildingData-10
1812.6,29.8,534.9,-0.8,-28.0,0.0,"[0,0,952323,0,0,6118]",pos263-0-buildingData-15
1816.9,29.8,533.8,-3.8,101.6,0.0,"[497860,6696,351327,16039,0,84448]",pos263-1-buildingData-15
1815.2,39.8,538.0,-1.5,127.0,0.0,"[66568,43520,292728,58129,0,495648]",pos263-0-buildingData-25
1810.3,39.8,539.3,-1.9,77.9,0.0,"[815635,1019,31343,2259,0,107403]",pos263-1-buildingData-25
1817.3,59.8,533.8,2.1,-26.9,-0.0,"[0,0,958441,0,0,0]",pos263-0-buildingData-45
1815.1,59.8,535.3,4.5,-96.1,0.0,"[30248,20771,745857,783,0,160229]",pos263-1-buildingData-45
1810.5,84.8,534.6,-0.3,53.8,0.0,"[13447,78260,354262,13715,0,497415]",pos263-0-buildingData-70
1811.6,84.8,533.2,0.3,28.4,0.0,"[52047,151054,322151,652,0,432099]",pos263-1-buildingData-70
1812.9,134.8,542.1,1.2,40.4,0.0,"[15623,37756,49558,1504,0,853785]",pos263-0-buildingData-120
1815.5,134.8,535.5,0.3,-76.5,0.0,"[6851,27812,121255,4993,0,797335]",pos263-1-buildingData-120
1814.1,184.8,538.7,4.6,71.7,0.0,"[16943,6065,39692,20781,0,874494]",pos263-0-buildingData-170
1812.1,184.8,540.8,4.0,-5.5,0.0,"[0,0,0,0,0,958441]",pos263-1-buildingData-170
1815.4,234.8,534.4,0.1,-45.9,0.0,"[0,0,0,0,0,958441]",pos263-0-buildingData-220
1810.3,234.8,541.6,0.7,-23.1,0.0,"[0,0,0,0,0,958441]",pos263-1-buildingData-220
1812.0,284.8,541.8,-2.8,-11.3,0.0,"[0,0,0,0,0,958441]",pos263-0-buildingData-270
1812.1,284.8,542.0,-1.0,137.6,0.0,"[91853,62308,88461,41882,1,669161]",pos263-1-buildingData-270
