x,y,z,xh,yh,zh,f_xyz,image_name
476.6,34.0,312.1,4.0,-157.1,-0.0,"[19450,1639,15635,1479,0,919690]",pos1065-0-buildingData-5
471.6,34.0,317.3,1.2,-130.4,0.0,"[28505,9509,31303,17725,0,870127]",pos1065-1-buildingData-5
476.0,39.0,315.3,-5.0,58.1,0.0,"[8986,81,166,319,0,948889]",pos1065-0-buildingData-10
469.2,39.0,315.2,-1.4,-131.4,-0.0,"[31262,10173,32676,18321,0,864944]",pos1065-1-buildingData-10
467.2,44.0,307.8,-3.1,59.5,0.0,"[35970,0,0,0,0,922471]",pos1065-0-buildingData-15
467.8,44.0,315.3,-4.0,-11.5,0.0,"[0,0,0,0,0,958441]",pos1065-1-buildingData-15
467.7,54.0,315.9,-2.5,39.8,0.0,"[224049,0,74987,839,0,657743]",pos1065-0-buildingData-25
467.4,54.0,309.8,0.4,-125.2,-0.0,"[29465,11777,38439,19071,0,857823]",pos1065-1-buildingData-25
472.0,74.0,309.5,1.4,7.5,0.0,"[3987,0,44056,0,0,910311]",pos1065-0-buildingData-45
476.6,74.0,313.0,0.1,77.7,0.0,"[236834,1834,58817,122666,0,537859]",pos1065-1-buildingData-45
473.1,99.0,308.6,-3.5,49.9,0.0,"[497508,0,107303,6481,0,346403]",pos1065-0-buildingData-70
475.1,99.0,313.8,3.2,-70.7,-0.0,"[1405,310,2225,60,0,954306]",pos1065-1-buildingData-70
470.6,149.0,317.0,-0.9,-125.3,-0.0,"[56992,29533,68607,32781,0,767470]",pos1065-0-buildingData-120
470.9,149.0,311.9,-3.8,73.8,-0.0,"[212215,12521,47417,71473,0,613029]",pos1065-1-buildingData-120
468.9,199.0,313.2,-4.4,47.8,0.0,"[70257,1290,27092,112,0,858999]",pos1065-0-buildingData-170
471.6,199.0,315.9,4.7,104.5,0.0,"[0,0,0,0,0,958441]",pos1065-1-buildingData-170
468.5,249.0,314.6,2.0,149.2,-0.0,"[0,194,1601,480,0,956166]",pos1065-0-buildingData-220
472.9,249.0,312.8,2.4,19.2,0.0,"[0,0,0,0,0,958441]",pos1065-1-buildingData-220
475.5,299.0,308.0,-1.5,-144.8,0.0,"[90121,56579,128904,42176,0,636085]",pos1065-0-buildingData-270
474.9,299.0,308.3,2.3,59.3,-0.0,"[0,0,0,0,0,958441]",pos1065-1-buildingData-270
