x,y,z,xh,yh,zh,f_xyz,image_name
674.7,33.5,889.9,2.9,129.6,-0.0,"[0,0,0,0,0,958441]",pos1212-0-buildingData-5
675.6,33.5,892.0,0.9,144.6,0.0,"[0,0,0,0,0,958441]",pos1212-1-buildingData-5
667.9,38.5,886.3,-0.0,4.6,0.0,"[0,0,6165,0,0,952276]",pos1212-0-buildingData-10
671.0,38.5,889.4,-0.5,-2.2,0.0,"[0,0,0,0,0,958441]",pos1212-1-buildingData-10
666.9,43.5,891.5,3.1,-179.5,-0.0,"[0,0,0,0,0,958441]",pos1212-0-buildingData-15
667.0,43.5,892.0,-3.2,-52.4,0.0,"[11053,900,1182,43,0,945263]",pos1212-1-buildingData-15
669.1,53.5,885.4,-3.3,-82.7,-0.0,"[43009,21951,65198,30051,0,797348]",pos1212-0-buildingData-25
676.8,53.5,889.6,3.3,135.1,0.0,"[0,0,0,0,0,958441]",pos1212-1-buildingData-25
671.1,73.5,884.4,4.6,162.0,0.0,"[2901,7179,78038,7316,0,862865]",pos1212-0-buildingData-45
675.5,73.5,887.1,-0.6,-130.0,0.0,"[133138,2746,95852,59026,0,665791]",pos1212-1-buildingData-45
671.7,98.5,890.3,-4.9,-109.7,-0.0,"[177431,36289,127276,6303,0,607809]",pos1212-0-buildingData-70
667.8,98.5,891.7,0.3,-64.7,0.0,"[32756,33031,73963,49307,0,768167]",pos1212-1-buildingData-70
670.2,148.5,891.4,-4.1,118.0,0.0,"[0,312,2191,1188,0,954750]",pos1212-0-buildingData-120
666.9,148.5,885.0,2.0,87.5,0.0,"[9320,0,12157,0,0,936851]",pos1212-1-buildingData-120
674.9,198.5,886.4,-0.4,-65.4,0.0,"[76383,48098,93694,82819,0,654031]",pos1212-0-buildingData-170
669.1,198.5,890.8,2.4,-167.2,0.0,"[54816,36472,93622,33765,0,737403]",pos1212-1-buildingData-170
674.8,248.5,889.9,2.0,42.1,-0.0,"[50891,10153,50114,15908,0,829915]",pos1212-0-buildingData-220
673.5,248.5,889.0,-0.1,-164.3,0.0,"[53804,25837,96704,31891,0,747786]",pos1212-1-buildingData-220
676.2,298.5,890.5,-1.0,51.3,-0.0,"[12879,10294,41481,12528,0,880025]",pos1212-0-buildingData-270
668.9,298.5,885.2,-0.3,-29.2,-0.0,"[533,0,0,0,0,957908]",pos1212-1-buildingData-270
