x,y,z,xh,yh,zh,f_xyz,image_name
2331.9,10.0,1033.7,3.7,108.8,0.0,"[0,0,0,0,0,958441]",pos774-0-buildingData-5
2334.1,10.0,1037.1,0.9,42.5,-0.0,"[0,0,0,0,0,958441]",pos774-1-buildingData-5
2326.0,12.5,1040.7,3.7,93.6,0.0,"[1228,0,206007,146683,0,604523]",pos774-0-buildingData-10
2327.0,12.5,1034.7,3.0,-145.8,-0.0,"[0,0,0,0,0,958441]",pos774-1-buildingData-10
2329.6,17.5,1039.4,3.0,-130.8,0.0,"[0,0,4471,162282,0,791688]",pos774-0-buildingData-15
2328.9,17.5,1043.1,3.4,120.1,0.0,"[0,6126,911013,1621,0,39681]",pos774-1-buildingData-15
2329.1,27.5,1038.8,1.6,26.3,-0.0,"[9092,7012,361492,390,0,579725]",pos774-0-buildingData-25
2326.8,27.5,1037.7,0.3,-25.0,0.0,"[0,0,37372,0,0,921069]",pos774-1-buildingData-25
2328.7,47.5,1039.5,1.7,145.0,0.0,"[6374,3246,649871,43989,0,254113]",pos774-0-buildingData-45
2327.4,47.5,1042.5,-3.4,-49.3,-0.0,"[0,0,0,0,0,958441]",pos774-1-buildingData-45
2327.6,72.5,1036.2,1.9,-63.6,-0.0,"[0,0,0,0,0,958441]",pos774-0-buildingData-70
2331.2,72.5,1039.1,-3.6,-46.3,0.0,"[0,0,0,0,0,958441]",pos774-1-buildingData-70
2334.5,122.5,1040.7,4.3,-167.2,0.0,"[16248,0,55258,2706,0,883936]",pos774-0-buildingData-120
2324.6,122.5,1038.9,2.7,112.3,0.0,"[70128,112386,215594,20361,0,537182]",pos774-1-buildingData-120
2326.9,172.5,1034.4,0.1,106.7,-0.0,"[99683,89212,157457,49021,0,558472]",pos774-0-buildingData-170
2329.2,172.5,1042.8,4.1,106.0,0.0,"[93997,65398,122878,22427,0,649743]",pos774-1-buildingData-170
2325.1,222.5,1037.0,2.8,33.9,-0.0,"[8706,22519,65387,2958,0,858670]",pos774-0-buildingData-220
2331.5,222.5,1040.8,3.6,-15.0,0.0,"[0,0,0,0,0,958441]",pos774-1-buildingData-220
2325.2,272.5,1040.1,0.2,29.4,-0.0,"[1549,10157,48355,575,0,897597]",pos774-0-buildingData-270
2330.9,272.5,1036.5,-1.4,23.7,0.0,"[0,3652,44047,246,0,910496]",pos774-1-buildingData-270
