x,y,z,xh,yh,zh,f_xyz,image_name
2340.1,10.0,662.0,3.1,45.1,0.0,"[0,0,260364,0,0,698077]",pos690-0-buildingData-5
2346.6,10.0,656.6,-0.0,-87.0,0.0,"[0,0,469461,0,0,488980]",pos690-1-buildingData-5
2346.7,12.2,661.6,-0.9,-123.0,0.0,"[0,0,0,0,0,958441]",pos690-0-buildingData-10
2340.6,12.2,656.6,0.9,129.9,0.0,"[17214,6081,208083,60519,0,665917]",pos690-1-buildingData-10
2340.3,17.2,659.0,2.6,-174.3,-0.0,"[0,0,0,0,0,958441]",pos690-0-buildingData-15
2343.6,17.2,652.8,1.5,-96.3,0.0,"[0,0,512996,0,0,445445]",pos690-1-buildingData-15
2342.0,27.2,660.9,-2.0,52.5,-0.0,"[0,0,807489,0,0,150952]",pos690-0-buildingData-25
2344.3,27.2,660.0,-0.1,149.6,0.0,"[21778,65118,229321,37497,0,603271]",pos690-1-buildingData-25
2344.1,47.2,656.7,-3.1,-80.5,0.0,"[0,0,786918,0,0,171523]",pos690-0-buildingData-45
2343.0,47.2,660.5,5.0,-79.1,0.0,"[0,0,529867,0,0,428574]",pos690-1-buildingData-45
2346.9,72.2,654.8,2.1,-83.6,0.0,"[0,0,0,0,0,958441]",pos690-0-buildingData-70
2348.7,72.2,657.7,-1.2,-37.0,0.0,"[0,0,176098,0,0,782343]",pos690-1-buildingData-70
2341.4,122.2,658.1,-0.1,-140.6,0.0,"[0,0,6276,3762,0,948403]",pos690-0-buildingData-120
2348.9,122.2,659.1,-3.0,-15.2,0.0,"[0,0,0,0,0,958441]",pos690-1-buildingData-120
2342.3,172.2,657.5,2.5,171.6,0.0,"[41493,24300,118711,46528,0,725132]",pos690-0-buildingData-170
2347.5,172.2,659.8,-4.0,125.4,0.0,"[118891,69796,195577,130154,0,437786]",pos690-1-buildingData-170
2340.8,222.2,653.2,4.7,176.7,0.0,"[15995,19932,46826,29093,0,845864]",pos690-0-buildingData-220
2347.1,222.2,654.7,-1.9,-165.3,-0.0,"[10780,1451,39423,7135,0,899247]",pos690-1-buildingData-220
2341.9,272.2,659.6,2.7,-134.3,0.0,"[0,0,5495,6136,0,946810]",pos690-0-buildingData-270
2343.0,272.2,656.0,-4.6,-85.8,0.0,"[0,0,0,0,0,958441]",pos690-1-buildingData-270
