x,y,z,xh,yh,zh,f_xyz,image_name
291.7,39.9,265.6,-3.1,-106.3,-0.0,"[0,0,0,0,0,958441]",pos997-0-buildingData-5
300.7,39.9,265.2,-2.6,87.6,-0.0,"[0,0,0,403,0,958038]",pos997-1-buildingData-5
300.5,44.9,261.2,-1.9,-95.7,0.0,"[0,0,0,0,0,958441]",pos997-0-buildingData-10
292.0,44.9,261.2,-1.9,81.3,0.0,"[0,0,0,73760,0,884681]",pos997-1-buildingData-10
294.8,49.9,269.0,4.6,-64.8,0.0,"[333636,0,0,11,0,624794]",pos997-0-buildingData-15
295.8,49.9,265.7,-0.8,150.7,-0.0,"[0,0,0,958441,0,0]",pos997-1-buildingData-15
292.4,59.9,267.5,-2.7,-48.9,0.0,"[933785,0,0,0,0,24656]",pos997-0-buildingData-25
295.1,59.9,266.1,-3.0,-45.9,0.0,"[958441,0,0,0,0,0]",pos997-1-buildingData-25
300.7,79.9,266.1,2.1,156.0,-0.0,"[0,0,0,958441,0,0]",pos997-0-buildingData-45
296.3,79.9,265.1,1.8,-98.6,0.0,"[16988,6010,22900,12636,0,898725]",pos997-1-buildingData-45
293.1,104.9,262.1,-2.5,168.1,0.0,"[78943,0,80308,210,0,798536]",pos997-0-buildingData-70
296.7,104.9,262.0,-3.0,-163.2,-0.0,"[8327,11023,29968,9982,0,897716]",pos997-1-buildingData-70
296.4,154.9,264.5,-3.5,150.3,0.0,"[68510,41337,62144,2547,0,782221]",pos997-0-buildingData-120
294.8,154.9,264.7,3.9,-166.5,0.0,"[11553,12776,40950,6450,0,885527]",pos997-1-buildingData-120
293.9,204.9,264.8,4.6,57.3,0.0,"[0,0,0,0,0,958441]",pos997-0-buildingData-170
295.2,204.9,262.7,0.5,164.9,-0.0,"[1838,33,14484,361,0,941303]",pos997-1-buildingData-170
293.8,254.9,262.1,-4.9,110.3,0.0,"[0,0,0,0,0,958441]",pos997-0-buildingData-220
293.7,254.9,265.9,-4.9,135.8,0.0,"[3346,0,12374,0,0,942098]",pos997-1-buildingData-220
292.9,304.9,261.7,4.5,176.9,0.0,"[2474,3467,4675,1766,0,945977]",pos997-0-buildingData-270
296.1,304.9,267.2,3.1,-152.0,0.0,"[53212,31721,77229,29096,0,763669]",pos997-1-buildingData-270
