x,y,z,xh,yh,zh,f_xyz,image_name
458.7,21.9,1590.3,3.9,-21.7,0.0,"[0,0,33,0,0,958408]",pos1445-0-buildingData-5
457.2,21.9,1588.4,4.4,-58.4,0.0,"[495,1034,2512,102,0,954298]",pos1445-1-buildingData-5
460.6,26.9,1587.6,4.4,-54.5,0.0,"[778,9159,2112,0,0,946392]",pos1445-0-buildingData-10
457.2,26.9,1595.9,3.0,-68.1,0.0,"[0,97,0,0,0,958344]",pos1445-1-buildingData-10
456.4,31.9,1591.6,4.9,10.5,0.0,"[0,0,0,0,0,958441]",pos1445-0-buildingData-15
460.7,31.9,1589.5,-4.2,136.3,0.0,"[0,0,0,0,0,958441]",pos1445-1-buildingData-15
453.9,41.9,1589.2,-0.1,140.0,0.0,"[0,0,0,0,0,958441]",pos1445-0-buildingData-25
457.5,41.9,1587.1,3.8,-63.7,0.0,"[22721,48237,144343,26325,0,715894]",pos1445-1-buildingData-25
454.5,61.9,1593.1,4.8,142.3,0.0,"[0,0,0,0,0,958441]",pos1445-0-buildingData-45
457.5,61.9,1593.7,0.3,-140.2,0.0,"[222398,91982,109854,54623,0,478908]",pos1445-1-buildingData-45
462.7,86.9,1592.4,2.5,32.7,0.0,"[2997,291,24362,249,0,929954]",pos1445-0-buildingData-70
461.3,86.9,1590.6,-1.7,174.6,0.0,"[0,0,0,0,0,958441]",pos1445-1-buildingData-70
457.8,136.9,1591.3,-2.5,-156.3,0.0,"[31629,0,4949,4400,0,917351]",pos1445-0-buildingData-120
461.6,136.9,1589.5,-2.3,-57.0,0.0,"[101598,94189,243988,59807,0,454374]",pos1445-1-buildingData-120
458.2,186.9,1588.6,0.8,-30.6,0.0,"[29481,29635,92448,24543,0,780028]",pos1445-0-buildingData-170
458.7,186.9,1593.7,1.7,-90.3,0.0,"[56903,65546,174292,49781,0,606806]",pos1445-1-buildingData-170
454.8,236.9,1593.6,-0.1,-27.0,0.0,"[22492,12815,34416,18379,0,867815]",pos1445-0-buildingData-220
458.8,236.9,1596.3,-5.0,-25.6,0.0,"[21346,12706,109478,14739,0,797570]",pos1445-1-buildingData-220
456.5,286.9,1589.2,-0.5,-113.2,0.0,"[18764,27425,46172,31839,0,832743]",pos1445-0-buildingData-270
459.3,286.9,1594.4,2.4,125.1,0.0,"[0,0,0,0,0,958441]",pos1445-1-buildingData-270
