x,y,z,xh,yh,zh,f_xyz,image_name
1079.6,35.5,1026.6,2.5,-112.1,0.0,"[0,958441,0,0,0,0]",pos1778-0-buildingData-5
1077.2,35.5,1022.9,-0.4,-18.1,0.0,"[36273,111316,11687,516,0,798649]",pos1778-1-buildingData-5
1075.7,40.5,1024.3,0.1,13.7,0.0,"[871429,0,0,0,0,87012]",pos1778-0-buildingData-10
1079.3,40.5,1021.8,-5.0,97.6,0.0,"[120165,392580,0,0,0,445696]",pos1778-1-buildingData-10
1082.1,45.5,1018.8,4.6,-64.0,0.0,"[0,908958,47823,1660,0,0]",pos1778-0-buildingData-15
1076.8,45.5,1024.4,-3.5,30.9,0.0,"[958441,0,0,0,0,0]",pos1778-1-buildingData-15
1077.7,55.5,1023.8,2.9,-142.8,0.0,"[0,958441,0,0,0,0]",pos1778-0-buildingData-25
1080.8,55.5,1023.7,-3.0,-55.7,-0.0,"[0,911412,23998,23031,0,0]",pos1778-1-buildingData-25
1075.8,75.5,1023.4,-0.6,-27.3,0.0,"[74514,193483,61236,332847,0,293726]",pos1778-0-buildingData-45
1078.0,75.5,1024.9,-5.0,-71.0,0.0,"[0,958441,0,0,0,0]",pos1778-1-buildingData-45
1079.1,100.5,1024.3,3.4,83.5,-0.0,"[163637,65429,27327,137,0,701818]",pos1778-0-buildingData-70
1076.7,100.5,1019.0,2.8,-108.4,0.0,"[125448,319893,113278,8263,0,389150]",pos1778-1-buildingData-70
1081.1,150.5,1024.3,1.2,-6.3,0.0,"[55937,41495,39568,22994,0,796972]",pos1778-0-buildingData-120
1085.1,150.5,1021.5,2.5,73.8,-0.0,"[3496,2784,22082,643,0,929068]",pos1778-1-buildingData-120
1076.5,200.5,1027.0,-2.8,22.7,0.0,"[5032,0,3773,0,0,949494]",pos1778-0-buildingData-170
1077.7,200.5,1019.4,-3.6,157.4,0.0,"[89436,49573,140884,36491,0,636951]",pos1778-1-buildingData-170
1076.4,250.5,1017.3,-2.6,-78.6,-0.0,"[93722,50794,120354,52339,0,637619]",pos1778-0-buildingData-220
1078.9,250.5,1020.6,2.4,11.9,-0.0,"[0,0,0,0,0,958441]",pos1778-1-buildingData-220
1082.6,300.5,1021.0,-2.8,-18.7,0.0,"[16593,14002,28303,8639,0,889853]",pos1778-0-buildingData-270
1078.1,300.5,1020.4,-3.6,3.9,0.0,"[0,0,0,0,0,958441]",pos1778-1-buildingData-270
