x,y,z,xh,yh,zh,f_xyz,image_name
99.1,41.3,51.0,1.2,-49.5,0.0,"[0,0,0,0,0,958441]",pos958-0-buildingData-5
90.9,41.3,51.4,-2.8,37.5,-0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-5
91.3,46.3,59.9,-0.1,104.5,0.0,"[0,0,0,360958,0,597483]",pos958-0-buildingData-10
96.2,46.3,54.3,0.3,-94.8,0.0,"[57035,0,26625,0,0,874190]",pos958-1-buildingData-10
89.5,51.3,58.9,3.9,-104.5,0.0,"[139154,268,54827,2621,0,760814]",pos958-0-buildingData-15
91.3,51.3,52.6,1.3,-125.8,0.0,"[126930,351,310452,3390,0,515621]",pos958-1-buildingData-15
95.7,61.3,51.4,3.6,-48.1,0.0,"[0,0,0,0,0,958441]",pos958-0-buildingData-25
97.7,61.3,56.7,-0.5,-145.9,-0.0,"[3282,30,890932,195,0,63434]",pos958-1-buildingData-25
98.0,81.3,52.3,3.6,23.4,0.0,"[0,0,0,0,0,958441]",pos958-0-buildingData-45
97.4,81.3,57.8,-2.8,85.2,0.0,"[0,0,0,107261,0,851180]",pos958-1-buildingData-45
98.1,106.3,50.7,-0.7,145.1,0.0,"[0,67605,87711,647,0,802478]",pos958-0-buildingData-70
94.4,106.3,51.4,-0.7,-42.7,0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-70
91.5,156.3,53.9,4.6,81.2,0.0,"[0,0,0,0,0,958441]",pos958-0-buildingData-120
93.3,156.3,53.5,4.2,137.1,0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-120
93.3,206.3,60.0,4.3,-112.9,0.0,"[30746,22871,42338,25683,0,834626]",pos958-0-buildingData-170
94.2,206.3,51.2,4.0,56.5,0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-170
92.1,256.3,51.5,0.2,-41.4,0.0,"[0,0,0,0,0,958441]",pos958-0-buildingData-220
94.8,256.3,51.1,-2.5,151.0,0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-220
91.9,306.3,51.4,-3.2,-170.2,-0.0,"[9836,5700,30323,5543,0,905864]",pos958-0-buildingData-270
95.5,306.3,59.6,4.8,-57.1,0.0,"[0,0,0,0,0,958441]",pos958-1-buildingData-270
