x,y,z,xh,yh,zh,f_xyz,image_name
1346.0,31.2,1196.6,-1.0,-169.7,0.0,"[871861,0,0,0,0,86580]",pos1808-0-buildingData-5
1337.6,31.2,1195.2,-3.0,-42.9,-0.0,"[415558,36758,83930,12688,0,407121]",pos1808-1-buildingData-5
1346.2,36.2,1199.4,-1.6,97.5,-0.0,"[12127,15667,802467,19722,0,107656]",pos1808-0-buildingData-10
1344.0,36.2,1192.0,-0.9,117.6,0.0,"[1332,0,622624,160331,0,173911]",pos1808-1-buildingData-10
1343.2,41.2,1199.3,-4.7,136.6,0.0,"[128441,21006,95882,277501,0,434725]",pos1808-0-buildingData-15
1338.4,41.2,1197.9,2.1,-114.4,-0.0,"[161909,246107,121901,4163,0,421725]",pos1808-1-buildingData-15
1343.7,51.2,1194.1,0.5,-81.5,-0.0,"[57133,871271,28071,585,0,738]",pos1808-0-buildingData-25
1345.4,51.2,1191.4,-3.4,56.6,0.0,"[64802,294502,226391,14894,0,354761]",pos1808-1-buildingData-25
1343.5,71.2,1192.2,4.6,147.9,0.0,"[365643,82043,77538,20268,0,410634]",pos1808-0-buildingData-45
1340.9,71.2,1193.1,2.4,-111.4,0.0,"[26841,465645,182498,14495,0,267478]",pos1808-1-buildingData-45
1337.2,96.2,1200.7,-5.0,-145.7,-0.0,"[557497,1582,321512,6961,0,69386]",pos1808-0-buildingData-70
1342.0,96.2,1200.0,-3.1,-161.5,0.0,"[710647,0,175391,717,0,70751]",pos1808-1-buildingData-70
1344.8,146.2,1197.6,2.0,-14.6,0.0,"[61668,29145,187412,34062,0,643737]",pos1808-0-buildingData-120
1341.0,146.2,1192.0,3.3,-170.3,0.0,"[192124,14638,77797,31767,0,640430]",pos1808-1-buildingData-120
1342.6,196.2,1195.1,1.4,74.7,0.0,"[55954,7949,51547,507,0,841826]",pos1808-0-buildingData-170
1339.1,196.2,1191.6,0.4,-65.1,0.0,"[200610,43965,45522,23182,0,643147]",pos1808-1-buildingData-170
1346.5,246.2,1198.5,-3.2,138.4,0.0,"[52059,34817,93912,32948,0,742411]",pos1808-0-buildingData-220
1343.5,246.2,1198.3,1.1,43.9,0.0,"[14369,4346,18917,3719,0,916654]",pos1808-1-buildingData-220
1338.5,296.2,1200.1,4.7,3.4,0.0,"[0,0,0,0,0,958441]",pos1808-0-buildingData-270
1339.3,296.2,1200.4,1.6,-49.7,0.0,"[6357,14517,65446,10992,0,860721]",pos1808-1-buildingData-270
