x,y,z,xh,yh,zh,f_xyz,image_name
667.7,41.8,203.8,4.4,32.3,-0.0,"[0,0,0,0,0,958441]",pos7-0-buildingData-5
671.9,41.8,199.6,-0.7,-52.1,0.0,"[0,0,0,0,0,958441]",pos7-1-buildingData-5
668.2,46.8,204.2,-2.9,-109.3,0.0,"[0,0,0,0,0,958441]",pos7-0-buildingData-10
673.9,46.8,203.2,3.0,56.5,0.0,"[0,0,2841,0,0,955600]",pos7-1-buildingData-10
668.4,51.8,201.7,-1.1,25.5,-0.0,"[0,0,0,0,0,958441]",pos7-0-buildingData-15
669.4,51.8,199.6,0.9,-90.1,0.0,"[0,0,0,0,0,958441]",pos7-1-buildingData-15
676.1,61.8,198.5,3.3,150.2,0.0,"[0,0,1529,0,0,956912]",pos7-0-buildingData-25
669.9,61.8,198.4,2.7,56.0,-0.0,"[2369,0,21792,0,0,934218]",pos7-1-buildingData-25
670.9,81.8,207.1,1.3,-15.1,0.0,"[0,0,0,0,0,958441]",pos7-0-buildingData-45
671.6,81.8,206.8,2.8,-149.3,0.0,"[38401,17196,48138,29516,0,823507]",pos7-1-buildingData-45
677.5,106.8,198.2,-1.0,87.9,-0.0,"[196187,3093,54053,31487,0,672409]",pos7-0-buildingData-70
675.8,106.8,206.2,2.3,-98.9,0.0,"[16587,19799,34301,28205,0,858971]",pos7-1-buildingData-70
673.9,156.8,207.0,3.5,96.4,0.0,"[133489,8656,53686,23428,0,737572]",pos7-0-buildingData-120
669.0,156.8,204.3,-1.4,-129.2,0.0,"[64640,30032,81199,58472,0,721598]",pos7-1-buildingData-120
672.0,206.8,200.0,-1.1,85.8,0.0,"[98833,18413,31827,12516,0,795635]",pos7-0-buildingData-170
674.8,206.8,200.6,0.4,-43.6,0.0,"[0,0,0,0,0,958441]",pos7-1-buildingData-170
677.6,256.8,199.1,1.9,-0.3,0.0,"[0,0,0,0,0,958441]",pos7-0-buildingData-220
673.9,256.8,205.9,-2.9,19.3,-0.0,"[0,0,0,0,0,958441]",pos7-1-buildingData-220
674.0,306.8,201.7,4.1,156.0,0.0,"[0,0,1122,199,0,957120]",pos7-0-buildingData-270
667.9,306.8,205.2,-0.6,17.7,0.0,"[0,0,0,0,0,958441]",pos7-1-buildingData-270
