x,y,z,xh,yh,zh,f_xyz,image_name
2611.0,10.0,1558.0,2.0,140.0,0.0,"[0,20091,30664,3789,0,903897]",pos1098-0-buildingData-5
2610.0,10.0,1553.7,-1.7,71.1,0.0,"[43190,0,102014,16242,0,796567]",pos1098-1-buildingData-5
2615.0,10.0,1552.2,-2.4,-6.7,0.0,"[0,0,5152,0,0,953289]",pos1098-0-buildingData-10
2618.1,10.0,1559.8,-4.7,-36.3,-0.0,"[0,0,0,0,0,958441]",pos1098-1-buildingData-10
2611.5,10.0,1556.6,2.1,-114.6,0.0,"[0,0,10883,23141,0,924417]",pos1098-0-buildingData-15
2613.7,10.0,1557.7,-4.5,157.5,-0.0,"[0,0,39433,0,0,919008]",pos1098-1-buildingData-15
2616.9,13.8,1559.8,1.6,-38.8,0.0,"[0,0,0,0,0,958441]",pos1098-0-buildingData-25
2617.5,13.8,1552.4,-1.7,-71.9,-0.0,"[0,0,0,0,0,958441]",pos1098-1-buildingData-25
2615.5,33.8,1555.7,4.6,-120.4,0.0,"[0,0,24702,21767,0,911972]",pos1098-0-buildingData-45
2615.7,33.8,1557.3,4.5,131.8,-0.0,"[1105,27991,57263,8200,0,863585]",pos1098-1-buildingData-45
2618.5,58.8,1558.4,4.1,36.8,0.0,"[11580,20200,172200,46119,0,707064]",pos1098-0-buildingData-70
2613.9,58.8,1556.5,-3.3,-24.9,0.0,"[0,0,0,0,0,958441]",pos1098-1-buildingData-70
2618.3,108.8,1555.5,-3.7,-12.8,0.0,"[0,0,0,0,0,958441]",pos1098-0-buildingData-120
2618.3,108.8,1555.0,-0.7,-160.5,-0.0,"[0,0,1781,0,0,956660]",pos1098-1-buildingData-120
2616.8,158.8,1556.2,-0.1,137.9,-0.0,"[4665,45281,59280,13750,0,835415]",pos1098-0-buildingData-170
2614.0,158.8,1555.5,-4.8,126.7,0.0,"[16918,72312,117496,24818,0,725392]",pos1098-1-buildingData-170
2613.8,208.8,1555.6,-0.1,-35.2,-0.0,"[0,0,0,0,0,958441]",pos1098-0-buildingData-220
2618.6,208.8,1556.7,2.9,-119.8,0.0,"[0,0,0,0,0,958441]",pos1098-1-buildingData-220
2610.9,258.8,1559.3,-2.3,-172.2,0.0,"[0,0,4533,0,0,953908]",pos1098-0-buildingData-270
2611.1,258.8,1551.2,-1.6,136.0,0.0,"[14369,36608,24744,9873,0,872402]",pos1098-1-buildingData-270
