x,y,z,xh,yh,zh,f_xyz,image_name
391.1,37.1,1109.0,0.5,96.1,0.0,"[0,136,3498,664,0,954143]",pos515-0-buildingData-5
396.0,37.1,1105.6,-1.3,-176.6,-0.0,"[0,0,0,0,0,958441]",pos515-1-buildingData-5
399.5,42.1,1109.1,4.4,-30.0,0.0,"[0,0,855,0,0,957586]",pos515-0-buildingData-10
398.8,42.1,1112.7,-4.8,148.4,-0.0,"[0,0,0,0,0,958441]",pos515-1-buildingData-10
399.5,47.1,1114.5,-3.7,121.5,0.0,"[0,0,6135,5152,0,947154]",pos515-0-buildingData-15
396.0,47.1,1113.7,-3.9,-176.3,0.0,"[352,4074,1405,140,0,952470]",pos515-1-buildingData-15
396.7,57.1,1107.8,1.0,-114.4,-0.0,"[15310,48973,108868,5149,0,779533]",pos515-0-buildingData-25
396.9,57.1,1114.0,3.7,-152.5,-0.0,"[22132,18136,73076,34975,0,809165]",pos515-1-buildingData-25
400.0,77.1,1109.0,3.8,101.9,0.0,"[0,0,10553,966,0,946922]",pos515-0-buildingData-45
397.8,77.1,1109.7,3.6,-120.2,0.0,"[29556,60175,209019,16283,0,642240]",pos515-1-buildingData-45
398.9,102.1,1106.0,4.4,161.6,0.0,"[0,0,3207,0,0,955234]",pos515-0-buildingData-70
398.5,102.1,1109.9,-1.8,-134.6,0.0,"[43808,35024,246154,39281,0,591881]",pos515-1-buildingData-70
398.4,152.1,1107.4,1.8,-167.7,0.0,"[19689,22004,49555,17506,0,849136]",pos515-0-buildingData-120
394.8,152.1,1110.1,0.6,172.8,0.0,"[0,0,4428,0,0,954013]",pos515-1-buildingData-120
398.8,202.1,1108.4,-0.4,120.7,0.0,"[0,0,175,0,0,958266]",pos515-0-buildingData-170
397.8,202.1,1108.6,0.2,-177.6,0.0,"[15005,13654,9722,4778,0,915090]",pos515-1-buildingData-170
397.5,252.1,1106.3,1.8,63.0,0.0,"[0,0,0,0,0,958441]",pos515-0-buildingData-220
395.5,252.1,1104.8,4.5,-46.2,-0.0,"[20018,14271,18545,12179,0,892394]",pos515-1-buildingData-220
394.2,302.1,1110.4,3.9,-58.4,0.0,"[27706,14813,40585,35392,0,837736]",pos515-0-buildingData-270
393.2,302.1,1111.7,-0.4,-154.8,0.0,"[7100,3414,28703,1624,0,917364]",pos515-1-buildingData-270
