x,y,z,xh,yh,zh,f_xyz,image_name
2836.8,10.0,562.6,3.7,-147.2,0.0,"[0,0,0,0,0,958441]",pos910-0-buildingData-5
2837.2,10.0,561.5,4.4,-72.8,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-5
2845.5,10.0,559.8,4.0,161.2,-0.0,"[3761,6359,10877,9310,0,927967]",pos910-0-buildingData-10
2839.6,10.0,555.0,-3.1,7.4,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-10
2844.4,10.0,557.4,-1.2,-98.8,0.0,"[0,0,0,0,0,958441]",pos910-0-buildingData-15
2840.0,10.0,560.0,4.8,-144.6,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-15
2845.8,13.8,563.7,1.4,80.2,0.0,"[1089,12807,72913,4439,0,867038]",pos910-0-buildingData-25
2840.6,13.8,556.3,2.6,4.6,-0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-25
2843.5,33.8,563.9,-1.5,49.9,-0.0,"[0,0,0,0,0,958441]",pos910-0-buildingData-45
2840.7,33.8,562.1,3.2,59.8,0.0,"[0,732,2848,683,0,954178]",pos910-1-buildingData-45
2845.5,58.8,557.9,-4.5,150.2,0.0,"[14749,9419,43760,24632,0,865166]",pos910-0-buildingData-70
2837.5,58.8,563.8,-3.2,-125.7,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-70
2838.3,108.8,557.1,-1.6,-74.4,0.0,"[0,0,0,0,0,958441]",pos910-0-buildingData-120
2836.2,108.8,564.4,3.8,-56.6,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-120
2845.5,158.8,555.3,-4.8,101.2,-0.0,"[49406,45980,272303,43420,0,544026]",pos910-0-buildingData-170
2839.6,158.8,556.9,-4.4,-149.4,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-170
2843.4,208.8,560.6,-0.2,-3.1,0.0,"[0,0,0,0,0,958441]",pos910-0-buildingData-220
2840.7,208.8,557.7,-0.7,6.0,0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-220
2842.1,258.8,560.0,-0.7,70.9,0.0,"[15957,17014,52983,14521,0,856986]",pos910-0-buildingData-270
2837.0,258.8,563.4,3.9,-21.1,-0.0,"[0,0,0,0,0,958441]",pos910-1-buildingData-270
