x,y,z,xh,yh,zh,f_xyz,image_name
2649.8,10.0,884.9,2.1,160.0,0.0,"[8376,5899,17094,18235,0,908694]",pos864-0-buildingData-5
2651.8,10.0,883.6,2.0,145.3,-0.0,"[24868,6098,26881,53034,0,847242]",pos864-1-buildingData-5
2657.2,10.0,875.3,-0.9,-112.1,-0.0,"[0,0,0,0,0,958441]",pos864-0-buildingData-10
2659.3,10.0,881.5,0.5,139.2,-0.0,"[25866,8189,76831,50435,0,796715]",pos864-1-buildingData-10
2650.1,10.0,884.1,-3.2,124.7,0.0,"[19724,7531,169348,45852,0,715461]",pos864-0-buildingData-15
2652.1,10.0,882.5,3.1,-46.8,0.0,"[0,0,0,0,0,958441]",pos864-1-buildingData-15
2652.5,13.7,875.4,-3.4,76.4,-0.0,"[19583,8096,142053,30769,1,756528]",pos864-0-buildingData-25
2649.8,13.7,882.8,-0.8,18.8,0.0,"[0,0,36687,0,0,921754]",pos864-1-buildingData-25
2650.6,33.7,879.3,-2.5,107.0,-0.0,"[26036,59895,179818,14236,0,678102]",pos864-0-buildingData-45
2659.2,33.7,876.6,-1.3,-133.2,0.0,"[0,0,0,0,0,958441]",pos864-1-buildingData-45
2658.8,58.7,876.8,-1.6,-177.4,-0.0,"[0,0,17976,3338,0,937127]",pos864-0-buildingData-70
2650.0,58.7,878.3,-2.1,-152.6,0.0,"[0,0,8677,6060,0,943704]",pos864-1-buildingData-70
2656.2,108.7,882.0,-2.3,166.3,-0.0,"[12706,12102,28704,4191,0,900525]",pos864-0-buildingData-120
2659.2,108.7,881.4,1.0,-8.9,0.0,"[0,0,0,0,0,958441]",pos864-1-buildingData-120
2658.9,158.7,876.7,3.5,159.6,0.0,"[21110,30977,45593,19502,0,840552]",pos864-0-buildingData-170
2653.8,158.7,882.8,-2.6,-148.8,0.0,"[0,0,14232,9902,0,934307]",pos864-1-buildingData-170
2655.7,208.7,882.4,-4.0,145.9,0.0,"[60381,44119,96706,64681,0,689953]",pos864-0-buildingData-220
2652.7,208.7,875.5,4.1,165.4,0.0,"[1311,18653,36914,6437,0,894974]",pos864-1-buildingData-220
2651.0,258.7,879.1,-0.8,-75.6,-0.0,"[0,0,0,0,0,958441]",pos864-0-buildingData-270
2652.4,258.7,875.7,0.8,-120.3,-0.0,"[0,0,0,0,0,958441]",pos864-1-buildingData-270
