x,y,z,xh,yh,zh,f_xyz,image_name
2237.5,14.5,1727.2,4.0,99.7,0.0,"[0,265738,0,0,0,692703]",pos1588-0-buildingData-5
2239.5,14.5,1732.4,4.8,-88.4,0.0,"[0,0,0,0,0,958441]",pos1588-1-buildingData-5
2235.6,19.5,1728.1,0.2,-101.8,0.0,"[0,0,0,0,0,958441]",pos1588-0-buildingData-10
2243.7,19.5,1735.5,-0.8,65.9,0.0,"[0,165469,0,0,0,792972]",pos1588-1-buildingData-10
2240.9,24.5,1728.1,-2.8,37.5,0.0,"[0,27604,528280,356,0,402201]",pos1588-0-buildingData-15
2241.4,24.5,1736.9,2.7,69.2,0.0,"[0,567862,0,0,0,390579]",pos1588-1-buildingData-15
2243.0,34.5,1731.0,-1.5,-100.2,-0.0,"[0,0,9940,4531,0,943970]",pos1588-0-buildingData-25
2244.3,34.5,1736.5,-2.7,-160.1,0.0,"[0,0,137937,0,0,820504]",pos1588-1-buildingData-25
2243.3,54.5,1736.4,0.1,88.8,0.0,"[0,845115,59287,20613,0,33426]",pos1588-0-buildingData-45
2239.7,54.5,1727.0,-3.8,24.5,-0.0,"[11072,70729,712850,2107,0,161572]",pos1588-1-buildingData-45
2241.5,79.5,1730.7,-1.7,20.2,0.0,"[56129,339918,54401,146848,0,360274]",pos1588-0-buildingData-70
2239.3,79.5,1732.3,-0.1,-0.9,-0.0,"[19622,116519,121161,216075,0,484389]",pos1588-1-buildingData-70
2241.9,129.5,1733.5,-0.2,76.1,0.0,"[64084,99165,125998,130822,0,533786]",pos1588-0-buildingData-120
2243.3,129.5,1730.9,1.5,-24.5,0.0,"[4642,0,44387,17706,0,891429]",pos1588-1-buildingData-120
2238.8,179.5,1734.4,0.0,84.6,0.0,"[45331,119083,143850,60800,0,584822]",pos1588-0-buildingData-170
2234.9,179.5,1732.4,-1.4,-113.3,0.0,"[0,0,14402,0,0,944039]",pos1588-1-buildingData-170
2237.9,229.5,1733.7,0.8,40.6,0.0,"[74835,100420,109040,31457,0,637828]",pos1588-0-buildingData-220
2239.5,229.5,1736.3,-0.7,98.9,0.0,"[36704,53144,94934,45720,0,724958]",pos1588-1-buildingData-220
2242.1,279.5,1728.5,2.9,83.4,0.0,"[48149,31445,81914,27036,0,766411]",pos1588-0-buildingData-270
2237.0,279.5,1729.4,3.9,-68.6,-0.0,"[0,0,0,0,0,958441]",pos1588-1-buildingData-270
