x,y,z,xh,yh,zh,f_xyz,image_name
298.5,36.7,608.4,-3.6,-77.3,-0.0,"[0,0,0,0,0,958441]",pos377-0-buildingData-5
300.3,36.7,605.0,-2.3,-61.7,0.0,"[0,0,0,0,0,958441]",pos377-1-buildingData-5
302.9,41.7,608.2,-3.5,-102.5,0.0,"[0,0,0,0,0,958441]",pos377-0-buildingData-10
299.3,41.7,606.4,4.1,-176.7,-0.0,"[0,0,0,0,0,958441]",pos377-1-buildingData-10
303.8,46.7,608.5,1.0,55.7,0.0,"[7474,1572,143475,1111,0,804382]",pos377-0-buildingData-15
297.0,46.7,603.7,-3.3,-145.1,0.0,"[11,0,0,188,0,958242]",pos377-1-buildingData-15
298.9,56.7,609.2,-3.0,-37.2,0.0,"[0,0,0,0,0,958441]",pos377-0-buildingData-25
297.3,56.7,605.5,1.2,-98.1,0.0,"[26486,11276,38468,17811,0,862722]",pos377-1-buildingData-25
294.4,76.7,612.7,3.7,-30.0,0.0,"[0,0,0,0,0,958441]",pos377-0-buildingData-45
296.5,76.7,608.6,-0.8,-138.0,0.0,"[30988,17641,70388,14417,0,823921]",pos377-1-buildingData-45
297.0,101.7,606.5,0.5,-163.4,0.0,"[12093,12254,38681,8610,0,885952]",pos377-0-buildingData-70
303.0,101.7,604.9,-1.0,-12.3,0.0,"[107132,0,20923,33676,0,795888]",pos377-1-buildingData-70
299.1,151.7,609.3,4.0,6.7,-0.0,"[138549,2530,59153,16041,0,740891]",pos377-0-buildingData-120
302.0,151.7,613.2,-1.9,22.1,-0.0,"[86928,20502,149621,34958,0,663916]",pos377-1-buildingData-120
295.2,201.7,607.9,3.9,142.7,0.0,"[0,0,0,0,0,958441]",pos377-0-buildingData-170
298.8,201.7,605.8,0.5,-70.3,-0.0,"[12861,15579,16397,14979,0,898044]",pos377-1-buildingData-170
302.8,251.7,611.9,2.7,-54.2,0.0,"[0,261,0,0,0,958180]",pos377-0-buildingData-220
294.4,251.7,607.5,-2.9,31.8,0.0,"[0,11373,43144,755,0,903169]",pos377-1-buildingData-220
300.5,301.7,604.1,1.2,-77.9,0.0,"[38312,25098,51609,21905,0,818405]",pos377-0-buildingData-270
299.2,301.7,611.9,-2.4,3.6,0.0,"[0,0,0,0,0,958441]",pos377-1-buildingData-270
