x,y,z,xh,yh,zh,f_xyz,image_name
300.4,39.4,324.9,2.5,-46.5,0.0,"[0,0,0,0,0,958441]",pos992-0-buildingData-5
302.3,39.4,329.5,-0.5,37.9,-0.0,"[0,0,36523,5536,0,916382]",pos992-1-buildingData-5
298.9,44.4,327.5,2.1,-35.3,-0.0,"[35954,0,29430,0,0,891423]",pos992-0-buildingData-10
302.5,44.4,332.3,-4.7,-161.1,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-10
299.0,49.4,324.1,3.7,8.0,0.0,"[63297,0,112544,763418,0,19182]",pos992-0-buildingData-15
305.8,49.4,326.3,4.5,-35.9,-0.0,"[18731,0,2993,0,0,936540]",pos992-1-buildingData-15
299.6,59.4,331.5,-3.4,-147.9,0.0,"[22813,11075,25653,6987,0,890711]",pos992-0-buildingData-25
306.7,59.4,329.5,3.8,-90.0,-0.0,"[10088,5140,13521,8808,0,920451]",pos992-1-buildingData-25
308.1,79.4,326.6,-2.3,-108.5,-0.0,"[25015,14409,37695,23810,0,855762]",pos992-0-buildingData-45
307.4,79.4,327.0,-2.1,-28.7,0.0,"[180809,0,51151,0,0,724453]",pos992-1-buildingData-45
308.2,104.4,326.3,-2.8,-69.7,-0.0,"[208,127,1543,69,0,956395]",pos992-0-buildingData-70
301.6,104.4,331.0,3.1,-80.5,0.0,"[3683,6997,7037,9602,0,930971]",pos992-1-buildingData-70
305.7,154.4,323.0,4.3,-170.7,-0.0,"[8734,11160,32987,6588,0,898137]",pos992-0-buildingData-120
305.4,154.4,327.0,2.5,22.5,0.0,"[88420,276,29034,38,0,840673]",pos992-1-buildingData-120
300.0,204.4,323.4,-4.3,-101.5,0.0,"[36650,25903,51125,41998,0,800357]",pos992-0-buildingData-170
306.0,204.4,331.5,-2.9,-9.9,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-170
303.6,254.4,331.3,1.9,-103.5,0.0,"[52634,37523,66930,50591,0,747714]",pos992-0-buildingData-220
298.9,254.4,329.4,1.6,149.4,-0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-220
301.4,304.4,328.9,-0.2,37.6,0.0,"[0,0,0,0,0,958441]",pos992-0-buildingData-270
307.7,304.4,328.5,2.4,12.8,0.0,"[0,0,0,0,0,958441]",pos992-1-buildingData-270
