x,y,z,xh,yh,zh,f_xyz,image_name
2362.9,10.0,852.1,-1.6,-47.4,0.0,"[0,0,0,0,0,958441]",pos661-0-buildingData-5
2359.1,10.0,849.2,-1.6,-106.2,0.0,"[0,0,0,0,0,958441]",pos661-1-buildingData-5
2363.0,10.0,850.6,0.5,-2.7,0.0,"[0,0,174421,0,0,784020]",pos661-0-buildingData-10
2362.7,10.0,849.0,1.6,40.7,0.0,"[0,0,174772,0,0,783669]",pos661-1-buildingData-10
2363.6,10.0,847.1,0.6,45.5,0.0,"[159,3244,219460,1002,0,734575]",pos661-0-buildingData-15
2363.1,10.0,848.6,0.4,102.1,-0.0,"[304,30,232852,8688,0,716505]",pos661-1-buildingData-15
2361.0,13.5,853.4,-3.5,119.5,0.0,"[2291,42540,244634,77318,0,591268]",pos661-0-buildingData-25
2363.4,13.5,852.3,5.0,150.4,-0.0,"[2855,196627,185352,25944,0,547528]",pos661-1-buildingData-25
2365.8,33.5,849.7,3.9,163.5,0.0,"[14128,17818,230111,43926,0,651802]",pos661-0-buildingData-45
2367.1,33.5,852.3,-0.1,81.9,-0.0,"[49511,56294,308246,104333,0,438552]",pos661-1-buildingData-45
2364.5,58.5,846.2,0.5,-16.7,-0.0,"[0,0,196620,0,0,761821]",pos661-0-buildingData-70
2364.9,58.5,852.0,-4.1,84.1,-0.0,"[69526,77777,363829,143551,0,302047]",pos661-1-buildingData-70
2360.8,108.5,849.7,-3.3,156.4,0.0,"[42018,117088,231554,68681,0,496878]",pos661-0-buildingData-120
2362.0,108.5,850.5,-1.7,-28.9,0.0,"[0,0,55525,0,0,902916]",pos661-1-buildingData-120
2360.9,158.5,848.8,4.7,-87.9,0.0,"[0,0,0,0,0,958441]",pos661-0-buildingData-170
2364.6,158.5,852.6,0.5,85.9,-0.0,"[119739,15192,171406,104622,0,544504]",pos661-1-buildingData-170
2357.5,208.5,847.5,-0.2,-10.7,-0.0,"[0,0,0,0,0,958441]",pos661-0-buildingData-220
2358.6,208.5,846.6,-0.6,31.1,0.0,"[376,814,21700,9654,0,925889]",pos661-1-buildingData-220
2365.1,258.5,847.3,1.8,169.4,0.0,"[25428,31557,39544,26581,0,834420]",pos661-0-buildingData-270
2358.9,258.5,845.9,4.0,-174.5,0.0,"[0,8484,30035,1389,0,918533]",pos661-1-buildingData-270
