x,y,z,xh,yh,zh,f_xyz,image_name
1742.1,22.3,1393.1,0.9,53.8,0.0,"[30223,5557,462249,7963,1,450338]",pos1727-0-buildingData-5
1743.7,22.3,1399.3,-1.7,59.1,0.0,"[32637,10837,309710,61717,0,541273]",pos1727-1-buildingData-5
1737.3,27.3,1401.2,-0.7,-92.3,0.0,"[59064,257674,317032,265387,0,59284]",pos1727-0-buildingData-10
1736.8,27.3,1401.7,1.2,-151.4,-0.0,"[0,16173,799926,59797,0,82545]",pos1727-1-buildingData-10
1742.2,32.3,1394.7,0.9,-79.7,-0.0,"[0,0,958441,0,0,0]",pos1727-0-buildingData-15
1738.9,32.3,1392.1,-3.6,-66.9,-0.0,"[0,0,958441,0,0,0]",pos1727-1-buildingData-15
1745.2,42.3,1397.0,-3.6,-2.2,-0.0,"[0,0,958441,0,0,0]",pos1727-0-buildingData-25
1740.0,42.3,1397.1,-2.6,88.2,-0.0,"[63966,161284,231273,293998,0,207174]",pos1727-1-buildingData-25
1742.8,62.3,1401.9,1.8,58.8,-0.0,"[50280,43442,553186,53794,0,254077]",pos1727-0-buildingData-45
1737.4,62.3,1396.6,2.7,4.9,0.0,"[3197,0,930316,0,0,24771]",pos1727-1-buildingData-45
1744.8,87.3,1398.4,1.8,61.4,0.0,"[30207,48855,452692,25603,0,399079]",pos1727-0-buildingData-70
1746.4,87.3,1394.4,-3.5,-148.0,0.0,"[14512,145652,129092,253033,0,413812]",pos1727-1-buildingData-70
1742.1,137.3,1393.2,-0.9,48.7,-0.0,"[150681,120942,169055,13647,0,501164]",pos1727-0-buildingData-120
1743.1,137.3,1395.3,2.8,-15.1,0.0,"[73573,89951,135720,57102,0,598902]",pos1727-1-buildingData-120
1741.1,187.3,1398.7,2.0,49.6,0.0,"[111619,73189,84391,24256,0,662641]",pos1727-0-buildingData-170
1741.8,187.3,1398.5,3.4,22.1,0.0,"[103575,52966,45959,40234,0,713422]",pos1727-1-buildingData-170
1741.9,237.3,1394.8,-1.2,102.0,0.0,"[68222,45376,131030,34648,0,675103]",pos1727-0-buildingData-220
1739.6,237.3,1395.7,2.1,140.4,0.0,"[13250,3473,33115,3160,0,905253]",pos1727-1-buildingData-220
1742.5,287.3,1397.0,-4.3,-76.7,-0.0,"[1731,0,38639,4383,0,913688]",pos1727-0-buildingData-270
1741.9,287.3,1395.5,2.6,-128.4,0.0,"[0,0,32664,0,0,925777]",pos1727-1-buildingData-270
