x,y,z,xh,yh,zh,f_xyz,image_name
2721.7,10.0,1713.1,0.2,-76.9,0.0,"[0,0,2686,35589,0,920166]",pos1975-0-buildingData-5
2719.1,10.0,1714.4,3.9,-43.7,0.0,"[0,0,811,11286,0,946344]",pos1975-1-buildingData-5
2720.8,10.0,1720.2,-1.7,53.9,0.0,"[21160,6329,79400,35578,0,815310]",pos1975-0-buildingData-10
2724.0,10.0,1711.9,-4.7,77.3,0.0,"[11625,29032,31484,35586,0,850543]",pos1975-1-buildingData-10
2721.7,10.0,1716.5,-1.1,-172.9,0.0,"[0,0,0,0,0,958441]",pos1975-0-buildingData-15
2720.7,10.0,1719.4,2.7,152.8,-0.0,"[0,0,71969,0,0,886472]",pos1975-1-buildingData-15
2722.2,14.4,1720.7,2.1,4.4,0.0,"[127,118,16240,347,0,941587]",pos1975-0-buildingData-25
2721.4,14.4,1718.8,2.2,101.6,0.0,"[765,34142,78918,19627,0,824890]",pos1975-1-buildingData-25
2725.6,34.4,1714.9,2.1,-37.0,0.0,"[0,0,1045,1073,0,956323]",pos1975-0-buildingData-45
2717.4,34.4,1717.5,-2.8,2.8,0.0,"[182,112,13483,304,0,944332]",pos1975-1-buildingData-45
2720.8,59.4,1718.1,-3.8,-111.5,-0.0,"[0,0,112608,0,0,845833]",pos1975-0-buildingData-70
2725.2,59.4,1714.5,-0.7,146.6,-0.0,"[0,0,90984,0,0,867457]",pos1975-1-buildingData-70
2722.9,109.4,1719.0,-2.7,-169.0,0.0,"[0,0,0,0,0,958441]",pos1975-0-buildingData-120
2721.5,109.4,1715.9,4.2,114.3,-0.0,"[4505,37484,84704,22655,0,808513]",pos1975-1-buildingData-120
2723.0,159.4,1712.2,0.9,-120.6,0.0,"[0,0,0,0,0,958441]",pos1975-0-buildingData-170
2721.5,159.4,1713.7,0.2,115.9,0.0,"[5821,46813,87841,22359,0,795210]",pos1975-1-buildingData-170
2721.7,209.4,1713.0,-1.3,-19.8,0.0,"[0,0,0,0,0,958441]",pos1975-0-buildingData-220
2720.2,209.4,1717.5,1.3,56.9,-0.0,"[84051,54667,108912,79393,0,626783]",pos1975-1-buildingData-220
2716.7,259.4,1716.8,0.1,-79.1,-0.0,"[0,0,0,0,0,958441]",pos1975-0-buildingData-270
2725.6,259.4,1718.3,-0.3,58.6,-0.0,"[90875,60365,99276,71979,0,630267]",pos1975-1-buildingData-270
