x,y,z,xh,yh,zh,f_xyz,image_name
1154.0,37.1,240.5,-1.9,-136.4,0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-5
1155.3,37.1,241.2,1.8,-155.5,0.0,"[12,0,0,0,0,958429]",pos186-1-buildingData-5
1157.8,42.1,242.2,0.1,84.2,-0.0,"[32082,0,11506,4557,0,909842]",pos186-0-buildingData-10
1153.3,42.1,237.4,-0.4,57.8,0.0,"[0,0,0,0,0,958441]",pos186-1-buildingData-10
1156.1,47.1,244.5,-2.9,107.7,0.0,"[8633,1211,20323,5220,0,922738]",pos186-0-buildingData-15
1152.1,47.1,242.2,0.4,-47.3,0.0,"[0,0,0,0,0,958441]",pos186-1-buildingData-15
1156.1,57.1,241.7,1.5,57.9,0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-25
1152.9,57.1,240.2,3.7,-173.5,0.0,"[77873,19253,25332,88375,0,746714]",pos186-1-buildingData-25
1154.2,77.1,243.3,-1.7,-34.4,0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-45
1157.7,77.1,242.7,4.5,-172.6,0.0,"[107109,26674,59061,118397,0,646348]",pos186-1-buildingData-45
1150.2,102.1,243.3,-4.2,30.0,-0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-70
1159.4,102.1,243.1,1.5,110.5,0.0,"[6477,1713,26047,2193,0,921496]",pos186-1-buildingData-70
1155.3,152.1,237.0,1.0,179.3,0.0,"[113763,41308,113882,89726,0,595086]",pos186-0-buildingData-120
1155.8,152.1,236.4,-3.9,50.5,-0.0,"[0,0,0,0,0,958441]",pos186-1-buildingData-120
1158.2,202.1,243.4,-4.9,-44.5,0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-170
1155.7,202.1,242.5,-0.1,129.5,0.0,"[2033,0,3011,253,0,952961]",pos186-1-buildingData-170
1151.3,252.1,245.3,-4.6,169.1,0.0,"[65277,65554,140468,46029,0,635609]",pos186-0-buildingData-220
1151.2,252.1,242.0,4.5,6.7,-0.0,"[0,0,0,0,0,958441]",pos186-1-buildingData-220
1150.4,302.1,243.4,1.8,2.9,0.0,"[0,0,0,0,0,958441]",pos186-0-buildingData-270
1153.3,302.1,240.2,-2.8,-46.6,0.0,"[0,0,0,0,0,958441]",pos186-1-buildingData-270
