x,y,z,xh,yh,zh,image_name,f_xyz,predictions
842.5106601410772,45.19366957870297,1458.2977995297426,172.87740356619346,82.2299380117144,-172.94334614155366,,,"[0.9991306066513062, 0.035876039415597916, 0.5485315322875977, 0.09222791343927383]"
842.5106601410772,45.19366957870297,1458.2977995297426,-0.00230490793776994,62.65840287147508,-0.0005924612851515576,,,"[0.9418075084686279, 0.4783846437931061, 0.9449573755264282, 0.8317508697509766]"
842.5106601410772,45.19366957870297,1458.2977995297426,-177.45961849220276,-4.636539040109893,-179.75885191222315,,,"[0.9560524225234985, 0.3725707232952118, 0.8879503607749939, 0.7849465608596802]"
842.5106601410772,45.19366957870297,1458.2977995297426,53.717175576785706,85.50468742516253,-53.6037287642788,,,"[0.9860804080963135, 0.06080014631152153, 0.6329503059387207, 0.7601757645606995]"
842.5106601410772,45.19366957870297,1458.2977995297426,2.255099595852942,45.386637940199236,-2.20855137465891,,,"[0.979426383972168, 0.3589201271533966, 0.8578853607177734, 0.7315311431884766]"
842.5106601410772,45.19366957870297,1458.2977995297426,32.68724637175088,84.47374374313253,-32.56557467993735,,,"[0.9892082810401917, 0.14517389237880707, 0.768213152885437, 0.648341953754425]"
851.6097348032647,51.78835532939891,1427.9675506557842,14.207293104456248,56.022044914859066,-11.691542667871618,,,"[0.8937371373176575, 0.38562774658203125, 0.8833557367324829, 0.9396218657493591]"
851.6097348032647,51.78835532939891,1427.9675506557842,-3.99838152525135,83.63664694097852,3.970433698718701,,,"[0.9864801168441772, 0.408657968044281, 0.8784382343292236, 0.6293448805809021]"
851.6097348032647,51.78835532939891,1427.9675506557842,160.85691515795807,85.46634472425116,-160.90120337301,,,"[0.9994755387306213, 0.0, 0.4297729730606079, 0.1759425401687622]"
851.6097348032647,51.78835532939891,1427.9675506557842,92.18928750104565,85.20913241882668,-92.14331796193746,,,"[0.9777374267578125, 0.0, 0.586119532585144, 0.7997110486030579]"
851.6097348032647,51.78835532939891,1427.9675506557842,2.4460085398566993,69.67839676367933,-2.264841148499855,,,"[0.9407488703727722, 0.5067930817604065, 0.9271668791770935, 0.8617327213287354]"
851.6097348032647,51.78835532939891,1427.9675506557842,5.77292449699884,76.07898573434947,-5.534217187336914,,,"[0.9721959233283997, 0.4439338147640228, 0.9153895974159241, 0.7820139527320862]"
830.0034312445204,47.11628116000059,1499.9885625182656,4.609598225390774,53.788245553484565,-3.714696953121407,,,"[0.9304297566413879, 0.4007519483566284, 0.9001365303993225, 0.8807194232940674]"
830.0034312445204,47.11628116000059,1499.9885625182656,171.52388828113052,84.03022881175761,-171.56436058287508,,,"[0.9989274144172668, 0.035876039415597916, 0.5440242290496826, 0.20177216827869415]"
830.0034312445204,47.11628116000059,1499.9885625182656,16.20866265653917,29.45562503598722,-15.297063820997064,,,"[0.9941586852073669, 0.035876039415597916, 0.595317542552948, 0.602448582649231]"
830.0034312445204,47.11628116000059,1499.9885625182656,160.1393779595239,76.56118598360648,-160.62121114159527,,,"[0.9984623193740845, 0.0, 0.45272037386894226, 0.3907015323638916]"
830.0034312445204,47.11628116000059,1499.9885625182656,-176.43725672239898,83.70901911358497,176.46061757279855,,,"[0.8878514766693115, 0.26724693179130554, 0.8660295605659485, 0.9002074599266052]"
830.0034312445204,47.11628116000059,1499.9885625182656,82.2096570002578,-82.94067953228532,81.2638252010207,,,"[0.7880116701126099, 0.0, 0.538270890712738, 0.982734739780426]"
839.0699771789552,47.65546659372226,1469.766742736816,-8.05565194113368,86.522580126209,8.0393120850688,,,"[0.9883671998977661, 0.43334338068962097, 0.8765695691108704, 0.5432289838790894]"
839.0699771789552,47.65546659372226,1469.766742736816,-179.99866949388482,82.43703970657309,-179.99926194631465,,,"[0.9558767080307007, 0.4325145184993744, 0.9755432605743408, 0.6879337430000305]"
839.0699771789552,47.65546659372226,1469.766742736816,132.77318464285986,80.41137292832019,-133.17574962447978,,,"[0.925884485244751, 0.06080014631152153, 0.5392860770225525, 0.9243081212043762]"
839.0699771789552,47.65546659372226,1469.766742736816,-0.85875287265304,84.52085269087588,0.8573439181888451,,,"[0.9836442470550537, 0.3875720798969269, 0.9131668210029602, 0.6052394509315491]"
839.0699771789552,47.65546659372226,1469.766742736816,164.35391615050256,63.37915697675656,-165.94393911519109,,,"[0.9982796311378479, 0.0, 0.39744096994400024, 0.4225007891654968]"
839.0699771789552,47.65546659372226,1469.766742736816,48.650902640715096,81.99817440391229,-48.37908388618685,,,"[0.976631224155426, 0.06080014631152153, 0.6452628970146179, 0.807345449924469]"
834.4026767245134,49.91573159280338,1485.3244109182888,175.64091057569058,79.7374650715199,-175.725331329328,,,"[0.9990811944007874, 0.035876039415597916, 0.5338980555534363, 0.2377396821975708]"
834.4026767245134,49.91573159280338,1485.3244109182888,6.809845512476193,81.82586429279947,-6.726782059643205,,,"[0.9767895340919495, 0.39329975843429565, 0.9135696887969971, 0.7085803747177124]"
834.4026767245134,49.91573159280338,1485.3244109182888,-9.818291239113732,-25.15005317483076,-4.53233899125596,,,"[0.9926255345344543, 0.435426265001297, 0.8088164925575256, 0.42993536591529846]"
834.4026767245134,49.91573159280338,1485.3244109182888,1.7915751026727054,52.133691135216466,-1.3996972563967456,,,"[0.9296141862869263, 0.4231586456298828, 0.898289680480957, 0.8781397938728333]"
834.4026767245134,49.91573159280338,1485.3244109182888,-2.287266911914694,84.98671878331892,2.276954910284407,,,"[0.9843430519104004, 0.3807649314403534, 0.8891181945800781, 0.6315160393714905]"
834.4026767245134,49.91573159280338,1485.3244109182888,33.86867702896122,83.76037009225134,-33.71040778116307,,,"[0.9807692170143127, 0.10808395594358444, 0.7372405529022217, 0.7567883729934692]"
832.7701578430639,45.533625451170806,1490.7661405231202,165.08814762756208,83.60987243342647,-165.17211122159264,,,"[0.9995864033699036, 0.035876039415597916, 0.47536301612854004, 0.1721523404121399]"
832.7701578430639,45.533625451170806,1490.7661405231202,162.80734785027926,64.96599316301416,-164.33921501347757,,,"[0.9985601902008057, 0.0, 0.379986047744751, 0.41694504022598267]"
832.7701578430639,45.533625451170806,1490.7661405231202,179.49102292123231,86.91421417679919,-179.4976064786356,,,"[0.9988897442817688, 0.07984038442373276, 0.5770629644393921, 0.1861409991979599]"
832.7701578430639,45.533625451170806,1490.7661405231202,163.47346670476753,85.94734595639785,-163.51487930915778,,,"[0.9997021555900574, 0.035876039415597916, 0.46105486154556274, 0.16877326369285583]"
832.7701578430639,45.533625451170806,1490.7661405231202,177.47413550233784,66.16474456692762,-177.69864956247852,,,"[0.9989660382270813, 0.0, 0.4857664406299591, 0.2733578383922577]"
832.7701578430639,45.533625451170806,1490.7661405231202,12.500371980434714,56.93255249641135,-10.433361111570457,,,"[0.8734237551689148, 0.40380772948265076, 0.9075669646263123, 0.9357439875602722]"
835.5878063413302,50.74117605492013,1481.373978862233,12.48226492425703,14.008195044836107,-2.8837470729641983,,,"[0.9981380105018616, 0.0, 0.5049117207527161, 0.44180935621261597]"
835.5878063413302,50.74117605492013,1481.373978862233,-179.9990136478198,66.98232574609449,-179.99933831892352,,,"[0.9665876626968384, 0.27767419815063477, 0.8843910694122314, 0.7620431184768677]"
835.5878063413302,50.74117605492013,1481.373978862233,-179.99926697676827,66.0771306090798,-0.0010391823220459173,,,"[0.9970061182975769, 0.06080014631152153, 0.6706764101982117, 0.4220714569091797]"
835.5878063413302,50.74117605492013,1481.373978862233,1.6195689827536075,73.00030168739134,-1.5145724625898795,,,"[0.9414187669754028, 0.47460973262786865, 0.9416020512580872, 0.8291712403297424]"
